numero_voo,aeronave_id,aeroporto_origem_id,aeroporto_destino_id,data_partida,data_chegada,status_id,preco_base
BA8975,121,4635,3515,2025-06-06 00:36:43+00:00,2025-06-06 01:43:26.424431+00:00,513,1892.15
DL2450,692,2131,3006,2025-12-14 21:01:07+00:00,2025-12-15 07:44:22.721639+00:00,813,623.1
AD1569,2174,3452,932,2026-02-10 03:30:32+00:00,2026-02-10 13:50:00.876050+00:00,191,85.03
AA5058,612,4299,2371,2026-05-31 17:55:58+00:00,2026-05-31 19:07:16.186531+00:00,204,2466.4
LA1823,1750,2977,3087,2025-10-31 18:33:16+00:00,2025-11-01 06:36:03.360060+00:00,799,242.96
EK5496,318,1424,2621,2026-01-23 17:12:58+00:00,2026-01-23 19:22:27.600534+00:00,197,757.29
QR2008,1154,4212,3027,2025-06-29 12:27:14+00:00,2025-06-29 21:03:32.086899+00:00,77,1700.35
DL364,4943,1444,553,2026-01-25 15:31:56+00:00,2026-01-25 23:07:42.943209+00:00,925,2453.77
DL8413,1309,4855,4904,2025-08-18 17:30:59+00:00,2025-08-18 18:33:19.775549+00:00,313,909.27
AF9967,570,3197,4286,2025-11-14 06:39:09+00:00,2025-11-14 09:33:33.152710+00:00,834,2305.87
AA3115,3789,3003,4971,2025-09-21 16:54:16+00:00,2025-09-21 20:56:21.465872+00:00,207,453.94
AA1598,2977,4885,3571,2026-01-16 11:54:21+00:00,2026-01-16 23:51:29.971195+00:00,387,965.97
TP5229,1124,425,2294,2025-07-20 12:41:41+00:00,2025-07-20 22:18:24.536892+00:00,472,602.85
AF6845,711,2982,4445,2025-08-30 22:44:08+00:00,2025-08-31 12:02:35.378714+00:00,589,192.21
TP6752,3027,2644,1033,2026-03-23 03:48:24+00:00,2026-03-23 17:06:20.014947+00:00,401,1229.58
BA4364,2365,4240,755,2025-08-17 03:01:42+00:00,2025-08-17 10:15:48.596154+00:00,280,1226.03
DL3767,3820,1812,3396,2026-03-21 03:04:57+00:00,2026-03-21 08:31:37.761495+00:00,802,357.68
AA9394,4734,4828,2458,2025-10-29 05:06:48+00:00,2025-10-29 09:29:59.240253+00:00,659,741.94
DL1391,856,1106,1094,2026-04-30 06:34:05+00:00,2026-04-30 20:09:28.499301+00:00,806,2104.4
TP7504,1456,709,514,2025-09-29 14:04:58+00:00,2025-09-29 20:11:56.955492+00:00,254,1504.91
EK4399,276,199,1551,2025-06-21 15:01:18+00:00,2025-06-21 23:37:20.250524+00:00,838,841.69
AF9426,1541,857,178,2026-05-25 21:45:49+00:00,2026-05-26 01:08:39.551641+00:00,944,388.43
AF467,2987,1942,1102,2026-02-25 16:59:38+00:00,2026-02-26 03:43:35.835187+00:00,553,816.01
QR1666,801,2610,2874,2025-07-23 18:27:39+00:00,2025-07-24 03:20:13.932753+00:00,503,2072.31
UA5661,3524,1540,4899,2025-08-05 06:37:35+00:00,2025-08-05 08:44:41.205153+00:00,389,651.23
AA7412,1381,1135,4751,2025-06-26 20:21:29+00:00,2025-06-27 07:04:41.848253+00:00,388,1480.35
AD9281,3032,2838,1551,2025-12-17 01:00:00+00:00,2025-12-17 05:54:04.292520+00:00,963,1226.06
QR9529,206,4917,1885,2025-08-03 05:12:56+00:00,2025-08-03 11:07:39.013190+00:00,547,632.11
LA9003,4973,2278,4731,2025-10-13 14:14:01+00:00,2025-10-13 20:17:38.292009+00:00,689,2272.52
AF5434,874,1562,3491,2025-12-08 11:26:44+00:00,2025-12-08 16:37:37.811433+00:00,297,2014.09
TP4014,4530,367,2649,2026-05-16 01:44:43+00:00,2026-05-16 06:25:56.360224+00:00,806,1896.02
TP9631,4520,3256,4130,2026-01-27 09:34:02+00:00,2026-01-27 13:46:10.764150+00:00,219,2009.08
EK3479,2876,4873,4577,2025-07-07 09:45:37+00:00,2025-07-07 14:58:43.714813+00:00,686,2353.03
LA415,1574,2768,2930,2025-06-20 14:06:13+00:00,2025-06-20 17:47:15.256064+00:00,199,125.24
TP9998,2155,1213,3976,2025-06-21 19:13:30+00:00,2025-06-22 08:31:51.460412+00:00,605,1100.29
EK7390,3235,2845,2650,2026-02-08 15:30:51+00:00,2026-02-08 17:28:58.742088+00:00,765,689.35
EK6187,1796,348,963,2025-08-05 13:07:05+00:00,2025-08-05 14:27:55.573951+00:00,276,597.99
JJ5971,2990,2525,1776,2025-11-13 07:41:24+00:00,2025-11-13 14:18:17.982588+00:00,622,2028.83
TP4350,3478,4169,4071,2025-08-10 01:46:46+00:00,2025-08-10 06:53:00.095897+00:00,146,496.48
DL3392,694,871,340,2026-03-11 19:57:14+00:00,2026-03-11 22:07:13.855561+00:00,284,1686.98
AF7912,1223,3026,2459,2025-09-02 13:39:16+00:00,2025-09-02 20:18:08.902261+00:00,407,2111.07
SQ7164,3600,2534,3765,2026-04-13 06:41:11+00:00,2026-04-13 18:06:25.578648+00:00,800,755.1
LH2369,4861,2893,3124,2026-04-29 00:24:26+00:00,2026-04-29 10:59:16.289590+00:00,974,1110.15
LA4475,3969,4806,365,2026-06-01 19:49:59+00:00,2026-06-01 23:32:54.458899+00:00,953,2067.14
TP7787,2529,4652,3681,2025-07-07 15:28:37+00:00,2025-07-07 23:40:33.683869+00:00,59,537.14
TP1242,3985,4608,497,2025-07-22 14:03:03+00:00,2025-07-23 00:15:07.381571+00:00,472,1378.66
DL4211,3269,2333,2329,2025-11-04 18:19:50+00:00,2025-11-05 05:27:53.667303+00:00,896,1990.53
LH2491,3233,650,1852,2025-12-11 23:16:26+00:00,2025-12-12 06:46:20.321409+00:00,312,2141.32
QR4809,329,3498,958,2026-04-05 09:27:59+00:00,2026-04-05 22:57:01.035709+00:00,283,2092.21
SQ4741,908,3428,87,2026-03-01 18:12:47+00:00,2026-03-01 23:37:39.931290+00:00,271,2445.44
AA7224,1774,967,2986,2026-05-04 20:42:22+00:00,2026-05-04 23:16:05.290596+00:00,756,1975.26
SQ7288,3236,3340,4995,2025-10-07 22:49:54+00:00,2025-10-08 05:57:28.137147+00:00,575,379.21
EK5881,2820,4407,4705,2026-02-06 10:57:39+00:00,2026-02-06 20:24:49.175640+00:00,916,523.03
AF6502,4060,5000,1261,2025-09-03 12:50:38+00:00,2025-09-03 14:54:14.919900+00:00,921,210.92
QR6927,4319,2454,2001,2025-11-07 06:45:43+00:00,2025-11-07 10:20:20.621348+00:00,354,2110.9
BA3254,783,3204,2191,2025-07-26 22:20:29+00:00,2025-07-27 11:41:28.809355+00:00,393,2149.21
QR7990,2525,4060,348,2025-10-01 00:26:19+00:00,2025-10-01 11:10:57.752687+00:00,616,827.34
EK5656,749,4403,1657,2025-12-26 04:14:35+00:00,2025-12-26 13:37:24.941553+00:00,104,844.77
LA7132,4660,1460,2460,2026-02-24 05:02:53+00:00,2026-02-24 16:01:57.312371+00:00,835,535.39
LH6903,2611,729,538,2025-11-21 04:12:30+00:00,2025-11-21 13:36:56.495433+00:00,810,723.73
UA3133,4266,2583,225,2025-12-15 02:28:11+00:00,2025-12-15 05:19:02.437783+00:00,932,1286.37
LH4200,1876,807,2886,2026-05-23 21:29:26+00:00,2026-05-24 02:07:21.055978+00:00,73,2271.75
LA5528,2520,4325,385,2025-09-15 04:55:34+00:00,2025-09-15 07:25:37.369816+00:00,275,2150.85
AA2400,2095,1792,4350,2025-12-17 15:29:27+00:00,2025-12-18 01:23:19.909219+00:00,932,1206.32
AD7381,704,1051,2464,2025-10-23 00:33:47+00:00,2025-10-23 01:45:28.942794+00:00,74,1185.98
UA9828,3416,662,1690,2025-11-04 04:38:55+00:00,2025-11-04 09:17:42.235363+00:00,952,2128.46
G34306,3163,4152,3515,2025-07-21 07:24:18+00:00,2025-07-21 08:27:16.864878+00:00,310,1438.62
UA4247,2302,2962,370,2025-08-04 04:05:13+00:00,2025-08-04 15:14:22.672218+00:00,615,803.27
IB3381,4404,519,489,2026-01-06 12:44:00+00:00,2026-01-06 18:05:15.293659+00:00,819,2121.19
UA6243,1317,3470,1037,2025-11-22 06:49:32+00:00,2025-11-22 10:07:47.579403+00:00,431,505.93
QR4402,3955,676,3076,2026-05-12 21:30:08+00:00,2026-05-13 06:32:57.872017+00:00,525,1698.71
EK9328,3720,3545,1652,2025-09-25 23:51:15+00:00,2025-09-26 01:30:12.578010+00:00,430,1097.45
AD2958,275,3917,293,2026-01-15 23:49:57+00:00,2026-01-16 06:00:10.392655+00:00,385,1216.38
TP8923,2641,4528,1958,2026-01-25 01:49:22+00:00,2026-01-25 03:49:42.617595+00:00,341,2187.92
AA4604,1075,1226,1960,2025-07-08 00:01:22+00:00,2025-07-08 13:35:59.108053+00:00,904,2040.94
LA9217,1392,2027,340,2025-12-03 05:03:32+00:00,2025-12-03 08:19:24.968067+00:00,616,2164.26
SQ3208,3852,4582,831,2026-05-04 13:54:39+00:00,2026-05-04 15:02:36.028369+00:00,326,61.58
EK7628,725,2425,35,2025-11-03 13:36:12+00:00,2025-11-03 17:11:39.549449+00:00,919,291.9
TP2122,3800,4371,3168,2026-05-12 11:18:50+00:00,2026-05-12 21:51:20.025590+00:00,110,936.85
DL630,4691,1101,3535,2025-06-20 04:31:28+00:00,2025-06-20 17:19:21.201896+00:00,25,2395.02
AD3970,4471,460,246,2025-11-19 15:37:31+00:00,2025-11-19 23:06:52.441197+00:00,351,1190.04
IB8693,765,100,1402,2025-11-17 22:52:08+00:00,2025-11-18 11:17:03.338409+00:00,184,2242.72
EK1835,3145,4486,4981,2025-08-16 05:35:31+00:00,2025-08-16 08:58:08.570991+00:00,846,599.95
AF5403,1707,4476,4182,2025-10-04 11:41:21+00:00,2025-10-04 19:38:30.162529+00:00,449,2079.06
JJ8216,1005,1297,1887,2026-04-03 00:24:44+00:00,2026-04-03 08:12:01.426645+00:00,768,993.6
DL2336,690,4531,1024,2025-10-19 09:24:37+00:00,2025-10-19 18:36:47.331827+00:00,94,325.14
QR4967,328,3472,3970,2025-09-11 20:26:19+00:00,2025-09-12 07:10:43.939577+00:00,338,2180.29
G31506,2254,4186,4102,2025-08-09 13:31:12+00:00,2025-08-10 02:45:09.947037+00:00,430,585.5
QR1417,559,2678,907,2025-06-13 03:36:02+00:00,2025-06-13 16:12:28.470738+00:00,904,1025.12
QR4754,7,3854,846,2026-03-27 17:42:08+00:00,2026-03-28 06:45:37.298914+00:00,256,2083.29
SQ6272,2320,2460,468,2025-07-12 11:00:12+00:00,2025-07-12 23:23:37.546973+00:00,452,2246.85
DL6975,4230,112,1402,2025-07-17 09:34:13+00:00,2025-07-17 21:37:02.032770+00:00,122,53.3
JJ9549,3097,556,2115,2025-12-04 01:24:17+00:00,2025-12-04 05:42:17.512408+00:00,536,1115.35
QR1098,1085,3370,3835,2026-04-17 14:49:17+00:00,2026-04-17 16:24:49.958581+00:00,167,966.92
DL8729,793,4391,1708,2026-02-16 13:26:05+00:00,2026-02-17 01:51:19.699676+00:00,835,761.97
G38122,1628,4792,1299,2025-08-21 22:13:16+00:00,2025-08-22 08:28:51.886136+00:00,13,854.74
LH6734,767,2919,4202,2026-01-01 05:43:21+00:00,2026-01-01 13:59:05.377650+00:00,249,517.47
DL3388,3443,1744,1213,2026-01-20 14:11:06+00:00,2026-01-20 16:35:20.414286+00:00,338,2238.75
TP2572,620,3993,1774,2026-01-25 07:59:49+00:00,2026-01-25 11:26:07.860792+00:00,125,921.69
AA8219,4582,1614,2123,2025-07-22 04:38:53+00:00,2025-07-22 18:32:47.316865+00:00,721,1752.98
G34211,1225,3626,3164,2025-07-08 16:02:45+00:00,2025-07-08 17:28:29.825387+00:00,720,132.47
AF8581,4214,2632,3606,2025-09-19 19:36:37+00:00,2025-09-19 22:34:46.400401+00:00,730,659.64
AF9100,3979,2404,2373,2025-11-11 08:23:20+00:00,2025-11-11 18:24:27.603717+00:00,960,905.04
UA7347,3870,674,4505,2026-05-05 09:07:29+00:00,2026-05-05 21:36:23.094061+00:00,465,1592.84
G38251,4366,2193,2425,2025-07-21 20:42:55+00:00,2025-07-21 23:40:50.506930+00:00,639,2111.55
QR820,2427,4493,3866,2025-07-07 01:37:27+00:00,2025-07-07 06:00:11.501345+00:00,468,336.46
IB9030,2187,1070,2538,2026-01-15 20:27:59+00:00,2026-01-16 08:07:03.989935+00:00,922,2134.03
G31619,1721,2830,1327,2025-07-21 08:29:43+00:00,2025-07-21 17:07:49.935265+00:00,335,2376.28
TP1356,3359,4193,32,2026-01-12 21:22:09+00:00,2026-01-13 06:27:24.738019+00:00,544,410.63
UA8476,2144,104,3680,2026-04-06 01:15:09+00:00,2026-04-06 06:06:22.608185+00:00,133,204.56
SQ5547,2837,1604,2555,2025-12-18 22:50:52+00:00,2025-12-19 02:44:21.986916+00:00,958,436.42
IB6656,2810,4683,4968,2025-08-21 03:58:56+00:00,2025-08-21 07:37:48.812994+00:00,333,995.25
SQ3258,3756,634,208,2026-01-11 12:26:43+00:00,2026-01-11 19:34:41.393535+00:00,421,476.25
DL1731,2798,2349,3388,2025-07-18 14:00:39+00:00,2025-07-18 23:08:18.976211+00:00,832,1490.05
QR4304,3574,2983,1254,2026-05-26 03:46:23+00:00,2026-05-26 08:36:12.671534+00:00,147,1295.01
AF162,2055,3912,2019,2026-05-07 09:41:21+00:00,2026-05-07 15:37:38.927382+00:00,591,826.66
QR5940,2183,1130,1232,2025-08-26 15:14:47+00:00,2025-08-26 20:16:59.919646+00:00,593,1227.99
TP5111,1551,449,3198,2025-09-25 17:07:35+00:00,2025-09-25 23:22:12.899418+00:00,620,1461.26
JJ2210,4987,925,4420,2025-08-07 12:12:04+00:00,2025-08-07 23:22:18.039410+00:00,8,2346.8
AF2988,3927,226,3022,2026-05-03 17:05:47+00:00,2026-05-04 01:45:56.311472+00:00,835,2198.96
SQ4624,3284,1721,598,2026-02-13 20:14:18+00:00,2026-02-14 07:13:26.222763+00:00,335,1878.3
UA248,4655,439,1925,2026-05-03 09:06:08+00:00,2026-05-03 21:11:09.856922+00:00,742,2282.36
AD9316,4105,3143,4950,2026-05-31 11:17:19+00:00,2026-05-31 16:47:35.997578+00:00,730,2347.52
UA8616,3730,3405,2804,2025-08-30 14:28:19+00:00,2025-08-31 01:01:45.340580+00:00,220,1230.89
DL501,4362,2098,3720,2025-07-19 03:00:03+00:00,2025-07-19 12:49:46.762958+00:00,228,2159.06
UA6570,3560,254,2110,2025-10-08 06:24:49+00:00,2025-10-08 16:56:30.050946+00:00,651,905.35
G39683,4844,2016,722,2025-08-24 23:08:12+00:00,2025-08-25 01:10:53.280905+00:00,168,1369.36
LA9276,728,1884,1140,2025-06-17 05:12:25+00:00,2025-06-17 07:32:25.744556+00:00,254,269.88
BA6288,4500,2905,1736,2025-11-17 04:39:40+00:00,2025-11-17 09:54:44.535544+00:00,547,1496.09
SQ4700,1124,4677,30,2025-07-12 17:48:49+00:00,2025-07-12 23:37:54.328674+00:00,96,2180.46
G37128,4866,996,2202,2025-06-04 05:46:49+00:00,2025-06-04 12:43:57.922317+00:00,27,1275.36
JJ5790,3829,2590,3024,2025-12-26 06:16:47+00:00,2025-12-26 16:55:29.238251+00:00,976,1543.69
BA8062,4026,211,3066,2025-09-15 10:16:12+00:00,2025-09-15 23:54:04.331826+00:00,640,2258.17
G3874,66,1289,2032,2026-02-02 03:50:07+00:00,2026-02-02 15:54:35.408945+00:00,860,616.61
TP6834,957,4979,3198,2026-03-19 20:06:40+00:00,2026-03-20 05:23:29.076618+00:00,32,731.65
G36397,3583,1858,2289,2025-08-20 06:26:28+00:00,2025-08-20 19:56:43.699365+00:00,500,861.4
DL3822,1737,2931,1736,2026-03-31 11:00:45+00:00,2026-03-31 20:18:39.052402+00:00,765,2447.45
QR8150,4508,1196,1823,2026-06-02 16:36:06+00:00,2026-06-03 05:32:09.815250+00:00,326,1102.91
EK8170,557,1322,3154,2026-04-22 15:14:44+00:00,2026-04-22 16:40:30.263502+00:00,620,386.47
DL3431,4381,2301,3883,2025-08-04 00:18:02+00:00,2025-08-04 03:35:20.268699+00:00,355,100.98
DL4753,4243,4865,4874,2025-09-06 07:15:32+00:00,2025-09-06 10:12:39.336287+00:00,16,1370.42
G36402,3640,3042,1652,2026-03-18 19:11:08+00:00,2026-03-19 03:58:03.589104+00:00,970,497.13
TP3961,3239,4843,1830,2026-04-29 07:48:14+00:00,2026-04-29 16:02:19.754255+00:00,526,172.02
JJ5235,3947,1937,2734,2026-02-14 21:31:45+00:00,2026-02-15 07:47:03.006891+00:00,747,1520.96
LA7920,2887,1759,674,2025-07-16 12:47:51+00:00,2025-07-16 16:45:03.175718+00:00,138,70.79
AA1653,2705,4117,1785,2026-04-13 08:50:43+00:00,2026-04-13 16:01:48.986402+00:00,918,1274.44
LA2620,101,4545,1116,2026-04-26 04:17:24+00:00,2026-04-26 11:40:48.015695+00:00,641,1428.82
TP9350,4100,4436,1920,2026-02-17 20:55:31+00:00,2026-02-18 07:51:01.690174+00:00,457,952.66
SQ2455,2936,3830,4012,2025-08-03 03:31:12+00:00,2025-08-03 07:38:40.094091+00:00,106,1756.59
SQ7563,2380,2750,3160,2025-06-23 07:05:15+00:00,2025-06-23 18:18:18.394331+00:00,413,1112.12
DL438,3918,4301,4951,2025-07-04 00:15:54+00:00,2025-07-04 02:26:24.964157+00:00,893,1970.75
TP957,1951,165,3158,2025-09-28 11:27:16+00:00,2025-09-28 22:03:16.660658+00:00,399,120.51
EK2033,1151,3516,720,2026-05-19 13:21:14+00:00,2026-05-20 01:41:24.000365+00:00,89,2301.63
AF4885,4052,3652,2534,2025-12-25 12:15:48+00:00,2025-12-25 21:15:18.080841+00:00,840,2285.01
BA4958,199,4871,2985,2025-12-01 11:41:14+00:00,2025-12-01 21:00:42.047575+00:00,326,286.67
TP4101,1335,1748,3,2026-03-27 21:45:47+00:00,2026-03-28 02:55:02.707026+00:00,322,207.49
QR5475,1607,2433,2570,2025-08-30 19:58:00+00:00,2025-08-30 21:03:08.289754+00:00,604,1288.37
AA4710,3221,4244,1281,2025-10-17 18:41:31+00:00,2025-10-18 02:28:55.865635+00:00,311,85.4
JJ2037,2691,570,2400,2025-09-24 03:20:17+00:00,2025-09-24 11:23:39.957715+00:00,747,1395.99
LH315,4824,521,2568,2025-09-20 23:51:12+00:00,2025-09-21 09:06:47.073628+00:00,858,2020.38
TP2130,4315,657,988,2026-04-20 11:10:28+00:00,2026-04-20 20:15:26.679733+00:00,256,180.32
QR7486,1191,1069,3825,2025-10-30 06:30:12+00:00,2025-10-30 18:22:16.564470+00:00,216,1836.32
SQ4103,3617,1980,963,2025-07-28 09:49:33+00:00,2025-07-28 20:09:05.622680+00:00,201,1966.16
DL9706,2610,1507,2319,2025-10-26 22:13:56+00:00,2025-10-27 08:36:37.186800+00:00,502,934.62
AA8320,440,1714,250,2026-01-28 15:13:17+00:00,2026-01-28 16:48:53.441149+00:00,288,350.49
EK7979,847,2308,3309,2025-11-24 20:20:29+00:00,2025-11-25 10:10:05.139045+00:00,6,1446.8
DL725,1974,385,996,2026-02-16 14:41:16+00:00,2026-02-17 02:56:53.149716+00:00,940,926.13
AD8117,2971,4472,2768,2025-09-20 04:18:52+00:00,2025-09-20 12:18:28.129281+00:00,955,203.1
G35127,2141,1565,4908,2026-05-10 01:37:07+00:00,2026-05-10 09:54:09.236142+00:00,439,1268.81
IB6939,325,1300,4022,2025-06-09 20:19:14+00:00,2025-06-09 22:07:11.279342+00:00,881,2469.79
BA6461,4660,1158,303,2025-07-20 04:44:19+00:00,2025-07-20 10:16:58.815335+00:00,236,1465.62
AD6021,3395,1432,2553,2026-02-27 01:42:23+00:00,2026-02-27 14:44:33.024191+00:00,191,1349.74
AF7604,3861,1284,3719,2025-10-03 17:59:25+00:00,2025-10-04 03:08:09.511418+00:00,460,2222.32
DL8827,2464,2923,3173,2025-07-13 07:04:47+00:00,2025-07-13 19:55:11.793688+00:00,419,2491.78
LA5192,2642,676,3669,2025-12-11 06:13:02+00:00,2025-12-11 14:24:05.951108+00:00,308,574.55
G36049,4936,3003,786,2026-02-04 17:38:02+00:00,2026-02-05 01:27:36.617064+00:00,115,1873.05
LH5268,51,3408,1072,2025-07-21 17:21:16+00:00,2025-07-22 06:01:54.300838+00:00,280,435.74
AA6067,2432,2930,4458,2025-09-26 08:55:13+00:00,2025-09-26 11:50:41.697623+00:00,601,1222.74
JJ6972,1236,4045,1104,2026-02-28 14:10:17+00:00,2026-02-28 17:47:39.861347+00:00,832,2451.43
LH274,1909,684,4684,2025-08-25 00:25:43+00:00,2025-08-25 02:33:31.297014+00:00,334,2052.29
JJ2357,1538,681,3567,2025-10-20 17:46:39+00:00,2025-10-21 00:51:43.964631+00:00,115,306.39
LA3795,320,4529,4473,2025-11-05 00:11:51+00:00,2025-11-05 04:34:22.717577+00:00,69,1399.88
BA7972,2467,3059,1374,2025-07-31 10:01:21+00:00,2025-07-31 18:37:52.688231+00:00,348,953.67
EK5815,4336,422,3828,2025-12-14 23:43:19+00:00,2025-12-15 07:45:39.400498+00:00,252,2162.96
LA9268,783,3184,1735,2025-08-05 20:05:44+00:00,2025-08-06 08:43:50.386609+00:00,41,2496.19
AF107,1550,3848,4891,2025-10-15 17:48:23+00:00,2025-10-16 07:29:37.275758+00:00,126,721.7
AA6105,3063,2495,4814,2026-05-03 23:04:32+00:00,2026-05-04 09:10:01.125939+00:00,38,265.18
UA7655,2045,606,1169,2025-06-29 05:22:58+00:00,2025-06-29 16:15:24.797270+00:00,545,1992.71
LH1789,363,2720,4986,2025-10-22 04:44:23+00:00,2025-10-22 14:50:23.002637+00:00,224,1837.37
DL7649,278,3482,1561,2026-04-18 10:20:12+00:00,2026-04-18 23:43:54.047857+00:00,251,1709.19
TP4325,3978,4973,3487,2025-09-17 16:41:07+00:00,2025-09-17 23:23:13.432121+00:00,671,1197.31
UA307,4407,1473,4802,2025-06-10 19:42:15+00:00,2025-06-11 02:04:02.401979+00:00,696,101.11
DL8618,4777,3488,3322,2026-01-06 20:40:18+00:00,2026-01-07 04:51:21.699810+00:00,562,110.19
UA1883,1759,4455,2510,2025-09-04 19:39:14+00:00,2025-09-05 01:19:28.226952+00:00,457,2375.58
LA7403,2955,2177,79,2025-10-14 04:04:12+00:00,2025-10-14 10:14:53.356558+00:00,575,2118.94
TP6809,1770,2336,950,2025-11-18 15:56:31+00:00,2025-11-19 01:46:48.361909+00:00,855,682.53
AD850,3872,4763,948,2025-08-26 06:13:28+00:00,2025-08-26 14:33:15.940320+00:00,424,1526.8
AF2986,2365,2242,704,2025-06-20 01:36:51+00:00,2025-06-20 06:45:30.491652+00:00,114,899.77
AF1218,876,2877,3253,2026-03-19 00:30:52+00:00,2026-03-19 09:28:12.172535+00:00,295,494.61
JJ8893,2367,2471,1866,2025-07-20 03:54:13+00:00,2025-07-20 15:00:07.579122+00:00,940,815.31
QR8752,3278,3071,4359,2025-09-21 13:34:20+00:00,2025-09-21 20:05:05.457707+00:00,209,581.11
IB2935,4403,1853,3690,2026-02-03 04:25:09+00:00,2026-02-03 07:28:32.553753+00:00,129,73.1
QR3371,4022,1284,1472,2026-02-07 00:54:43+00:00,2026-02-07 14:29:10.669004+00:00,70,2472.76
SQ8986,3649,2472,1206,2025-10-16 19:52:08+00:00,2025-10-17 02:36:18.630514+00:00,937,761.66
SQ1238,442,4227,4262,2025-07-12 23:18:39+00:00,2025-07-13 05:14:39.461374+00:00,599,65.47
BA9548,3042,3783,1794,2025-11-07 04:09:55+00:00,2025-11-07 16:38:29.382395+00:00,767,1288.61
JJ1444,591,2926,2204,2025-09-13 08:20:44+00:00,2025-09-13 11:04:38.939013+00:00,48,283.99
AF8290,2091,864,3390,2026-01-27 00:44:59+00:00,2026-01-27 11:13:31.699033+00:00,936,655.21
G38500,2341,1945,4624,2025-12-29 10:38:19+00:00,2025-12-30 00:25:40.069221+00:00,839,834.71
SQ9541,4328,4588,4699,2026-02-17 16:52:52+00:00,2026-02-18 06:30:17.446410+00:00,824,2204.13
IB5561,2039,2360,3702,2026-05-16 17:35:45+00:00,2026-05-17 04:14:52.721443+00:00,614,426.01
LA4246,1587,4126,3484,2026-05-07 04:57:06+00:00,2026-05-07 17:20:54.370504+00:00,158,810.75
AD6578,4351,2711,4369,2025-12-09 05:31:54+00:00,2025-12-09 13:05:47.770779+00:00,2,850.76
EK1509,986,1985,2909,2025-11-11 19:05:53+00:00,2025-11-12 00:22:58.691070+00:00,920,2086.44
AD7829,1216,931,1645,2025-11-26 19:08:15+00:00,2025-11-27 04:21:20.474925+00:00,549,493.52
UA1511,4341,670,1449,2025-09-14 16:26:33+00:00,2025-09-14 23:47:34.547218+00:00,205,2499.01
LH8895,2194,1962,2896,2025-11-17 18:08:03+00:00,2025-11-18 05:38:35.229263+00:00,188,2311.8
LH1775,814,2420,4377,2025-12-18 18:37:28+00:00,2025-12-19 00:11:23.425222+00:00,897,2435.5
G35016,1801,975,4042,2025-09-18 14:50:28+00:00,2025-09-19 02:07:50.271425+00:00,580,1203.99
TP8941,2610,2565,1449,2025-11-26 17:43:41+00:00,2025-11-27 04:45:47.784350+00:00,415,539.22
DL5421,2589,3178,1256,2026-05-20 22:36:55+00:00,2026-05-21 03:50:38.788217+00:00,799,1433.33
AF1754,2749,1904,4823,2026-02-11 21:32:23+00:00,2026-02-12 01:40:52.293387+00:00,639,2176.9
IB8712,4303,388,2390,2026-01-21 22:31:11+00:00,2026-01-22 03:20:30.475561+00:00,724,1222.58
UA5427,1171,4670,4900,2026-01-29 00:04:06+00:00,2026-01-29 03:01:37.482160+00:00,724,906.57
LA7856,1120,734,4362,2025-06-22 23:01:34+00:00,2025-06-23 07:35:44.480417+00:00,318,1116.85
AF5162,2499,4176,4643,2025-11-07 12:24:33+00:00,2025-11-07 23:15:53.491649+00:00,827,1251.75
DL9628,4372,3607,1521,2026-05-02 18:49:23+00:00,2026-05-02 20:17:32.560885+00:00,864,2180.92
LA1830,473,1045,1484,2026-03-29 18:17:41+00:00,2026-03-29 21:44:56.399049+00:00,166,1618.72
LH8962,2656,4894,3923,2026-04-22 23:52:57+00:00,2026-04-23 13:25:25.045305+00:00,445,329.7
UA7406,2343,1427,3499,2025-07-24 05:02:57+00:00,2025-07-24 08:00:34.721966+00:00,536,452.31
BA9611,1631,4437,4085,2025-10-26 09:08:39+00:00,2025-10-26 10:24:07.108914+00:00,713,329.64
BA1886,4907,3939,3778,2026-03-08 20:48:52+00:00,2026-03-09 05:14:55.639703+00:00,299,260.21
DL1073,3307,4662,2807,2026-04-02 00:44:48+00:00,2026-04-02 10:38:40.498008+00:00,471,904.15
G3483,4107,3577,1505,2025-07-01 07:30:22+00:00,2025-07-01 15:16:09.918182+00:00,473,121.4
G38076,3812,2927,3397,2025-09-24 09:36:01+00:00,2025-09-24 11:13:21.615527+00:00,600,314.86
JJ5141,3173,4010,1545,2025-10-21 22:52:51+00:00,2025-10-22 08:29:12.292998+00:00,832,369.46
EK9660,2447,4851,2581,2026-01-22 15:08:57+00:00,2026-01-23 00:41:29.703207+00:00,980,1528.24
BA4603,891,1546,4504,2025-08-26 15:24:34+00:00,2025-08-26 17:08:11.088422+00:00,660,2467.44
JJ3571,4069,4429,2539,2026-03-17 15:11:26+00:00,2026-03-17 20:05:37.311509+00:00,654,2006.42
AF9190,2556,3375,1323,2026-04-15 20:25:19+00:00,2026-04-16 03:31:34.251346+00:00,122,1418.28
IB7008,3122,3234,1280,2026-05-05 06:52:41+00:00,2026-05-05 16:42:27.996923+00:00,90,2015.92
AA3354,265,4389,3343,2025-06-14 03:09:27+00:00,2025-06-14 14:29:36.806677+00:00,24,2314.16
SQ2296,1653,2819,2162,2026-01-31 22:44:19+00:00,2026-02-01 02:39:33.250295+00:00,386,2454.54
LH9883,2810,2889,2041,2025-07-02 15:02:54+00:00,2025-07-02 22:20:42.710985+00:00,902,611.64
