nome,codigo_iata,codigo_icao,cidade_id,latitude,longitude,altitude_metros,fuso_horario,ativo
Aeroporto Vargas,AKY,AAKY,386,38.797576,63.725508,4032,America/Chicago,True
Aeroporto Moreira,AKZ,AAKZ,378,-26.298475,35.892759,20,America/Toronto,True
Aeroporto Costela,ALA,AALA,637,56.141184,-128.654456,3,Europe/Lisbon,True
Aeroporto Marques,ALB,AALB,353,40.852136,171.869769,1119,America/Toronto,True
Aeroporto Silva do Galho,ALC,AALC,986,-20.687264,45.908862,3813,America/Buenos_Aires,True
Aeroporto Abreu,ALD,AALD,292,-30.330422,-75.73489,2358,Europe/Madrid,True
Aeroporto Aparecida de Minas,ALE,AALE,802,43.216206,41.377948,2889,Europe/Berlin,True
Aeroporto Martins do Norte,ALF,AALF,717,74.23883,151.198813,3697,Australia/Sydney,True
Aeroporto Moreira,ALG,AALG,431,38.069714,-57.60672,2822,Europe/Paris,True
Aeroporto Almeida Verde,ALH,AALH,664,71.339536,-29.487428,1024,America/Sao_Paulo,True
Aeroporto Porto do Oeste,ALI,AALI,164,9.679378,115.69208,2630,Australia/Sydney,True
Aeroporto Costa do Oeste,ALJ,AALJ,417,29.192555,106.975287,490,Europe/London,True
Aeroporto da Mota da Prata,ALK,AALK,71,31.531038,-39.315027,4481,Africa/Johannesburg,True
Aeroporto Vargas dos Dourados,ALL,AALL,25,-20.451238,117.326028,3502,Europe/Berlin,True
Aeroporto da Mata,ALM,AALM,139,-62.789649,66.223927,1008,America/Buenos_Aires,True
Aeroporto Castro,ALN,AALN,160,-77.109782,-130.298583,4233,America/Toronto,True
Aeroporto Camargo do Sul,ALO,AALO,525,-23.82583,-100.558715,4079,America/Chicago,True
Aeroporto Costela,ALP,AALP,867,-62.600057,-67.835144,176,America/New_York,False
Aeroporto Novaes Alegre,ALQ,AALQ,765,-45.928581,118.864113,2012,America/Lima,True
Aeroporto Casa Grande da Mata,ALR,AALR,579,73.415495,-126.539044,1993,America/Mexico_City,True
Aeroporto Cavalcante,ALS,AALS,213,-64.223779,-22.552648,4114,Asia/Dubai,True
Aeroporto das Neves,ALT,AALT,214,-67.174208,-7.650803,4385,America/Mexico_City,True
Aeroporto Nogueira dos Dourados,ALU,AALU,503,28.639962,-107.386042,4070,Asia/Kolkata,True
Aeroporto Cardoso,ALV,AALV,74,68.829237,-57.302204,1722,Pacific/Auckland,True
Aeroporto Melo,ALW,AALW,97,-72.294869,-81.075278,248,Asia/Dubai,True
Aeroporto Caldeira,ALX,AALX,168,36.059282,-38.549037,1507,Asia/Kolkata,True
Aeroporto Aragão de Minas,ALY,AALY,813,67.828386,133.741636,3021,America/Chicago,True
Aeroporto Gonçalves da Serra,ALZ,AALZ,500,-57.045834,-79.326049,2829,Europe/Madrid,True
Aeroporto Pimenta de Fogaça,AMA,AAMA,932,-45.196715,162.065613,2993,Africa/Johannesburg,True
Aeroporto Farias do Oeste,AMB,AAMB,953,45.246768,40.894221,3364,Europe/Rome,True
Aeroporto Sá,AMC,AAMC,524,-37.169069,-26.690224,1349,Europe/Rome,True
Aeroporto Nunes de Cardoso,AMD,AAMD,592,-38.163767,-47.661066,985,America/Sao_Paulo,True
Aeroporto Sampaio,AME,AAME,641,-65.143837,-177.907115,3385,America/Lima,True
Aeroporto Brito de Marques,AMF,AAMF,582,-14.614804,-42.092098,2734,America/Los_Angeles,True
Aeroporto Rodrigues dos Dourados,AMG,AAMG,689,-80.237408,-28.187488,1035,Asia/Seoul,True
Aeroporto da Conceição de Câmara,AMH,AAMH,428,37.973148,-115.443677,1895,America/Toronto,True
Aeroporto Pimenta,AMI,AAMI,23,20.500011,30.350444,1765,Europe/Rome,True
Aeroporto Fonseca das Flores,AMJ,AAMJ,276,65.965094,-153.738279,903,Europe/Lisbon,True
Aeroporto Sampaio,AMK,AAMK,802,28.213771,144.372365,1524,Europe/London,True
Aeroporto Viana Alegre,AML,AAML,300,70.736325,-13.871131,51,Europe/Lisbon,True
Aeroporto Mendonça de Alves,AMM,AAMM,996,-1.305607,24.205572,1121,Asia/Shanghai,True
Aeroporto Melo,AMN,AAMN,533,-37.564791,55.95813,3759,America/Sao_Paulo,True
Aeroporto Ferreira,AMO,AAMO,666,19.973544,-131.776427,2397,Asia/Singapore,True
Aeroporto Martins de Cavalcante,AMP,AAMP,862,80.43016,174.615913,1179,Asia/Seoul,True
Aeroporto Vargas da Praia,AMQ,AAMQ,456,26.119382,137.099135,459,America/Lima,True
Aeroporto Moraes,AMR,AAMR,277,-33.001894,78.396385,3233,Australia/Sydney,True
Aeroporto Guerra,AMS,AAMS,748,-9.851935,-37.647305,3334,Africa/Cairo,True
Aeroporto Duarte,AMT,AAMT,144,62.766425,102.176397,4261,Asia/Kolkata,True
Aeroporto Vieira,AMU,AAMU,116,-77.87455,-130.205415,1241,America/Sao_Paulo,True
Aeroporto Nascimento dos Dourados,AMV,AAMV,862,-81.178136,139.721516,4243,Europe/Lisbon,True
Aeroporto Pastor das Pedras,AMW,AAMW,275,-67.229967,114.15844,4449,Europe/Berlin,True
Aeroporto Pinto,AMX,AAMX,771,-51.747071,125.681506,3121,America/Sao_Paulo,True
Aeroporto Novaes,AMY,AAMY,522,-60.05059,171.832791,4425,America/Bogota,True
Aeroporto Mendes,AMZ,AAMZ,742,43.211909,-149.114171,1694,Asia/Dubai,False
Aeroporto Azevedo Alegre,ANA,AANA,344,25.220698,-88.849953,2343,Asia/Kolkata,True
Aeroporto Sales,ANB,AANB,614,-66.045458,22.424853,3034,Asia/Kolkata,True
Aeroporto Viana das Pedras,ANC,AANC,733,60.109817,-139.059132,1538,Europe/London,True
Aeroporto Nogueira de Goiás,AND,AAND,379,47.447596,-146.310583,1762,Asia/Shanghai,False
Aeroporto Ribeiro,ANE,AANE,669,84.442211,134.863092,634,America/Los_Angeles,True
Aeroporto Sousa,ANF,AANF,299,-19.529201,-8.93036,4346,America/Mexico_City,True
Aeroporto Camargo de Pastor,ANG,AANG,726,25.610723,14.721612,399,Europe/Berlin,True
Aeroporto Duarte de Novais,ANH,AANH,752,1.722794,50.012039,292,Europe/Lisbon,True
Aeroporto Macedo,ANI,AANI,70,-78.974798,-157.883099,1982,America/Chicago,True
Aeroporto das Neves,ANJ,AANJ,395,70.852467,-57.625034,1749,Asia/Tokyo,True
Aeroporto Azevedo do Campo,ANK,AANK,650,27.815429,-81.201433,1779,Australia/Sydney,True
Aeroporto Duarte do Amparo,ANL,AANL,328,-26.59255,-162.022075,344,America/Bogota,True
Aeroporto Borges,ANM,AANM,106,75.991391,5.875065,2603,Asia/Dubai,True
Aeroporto Carvalho,ANN,AANN,113,-2.329512,113.63103,4496,Europe/Rome,False
Aeroporto Sá,ANO,AANO,986,76.885452,-166.607365,3789,Africa/Johannesburg,True
Aeroporto Ribeiro,ANP,AANP,919,19.135682,69.809346,1672,Australia/Sydney,True
Aeroporto Machado,ANQ,AANQ,447,-73.186412,-48.30709,3188,Asia/Kolkata,True
Aeroporto Gomes Verde,ANR,AANR,530,85.997879,-139.38381,3850,Asia/Dubai,True
Aeroporto Costa de Costela,ANS,AANS,594,42.451768,7.673854,1631,Europe/Paris,True
Aeroporto da Rosa Verde,ANT,AANT,488,66.561323,78.990177,230,Asia/Tokyo,True
Aeroporto Lopes da Praia,ANU,AANU,550,-52.671714,-111.747127,2920,Africa/Cairo,True
Aeroporto Pacheco,ANV,AANV,603,-27.400048,-62.226341,1228,America/Buenos_Aires,True
Aeroporto Pimenta,ANW,AANW,374,81.333959,175.46,4171,Europe/Paris,True
Aeroporto Cardoso da Mata,ANX,AANX,398,-17.967647,-128.870543,3834,Asia/Seoul,True
Aeroporto Freitas,ANY,AANY,344,10.720452,-156.047099,2705,America/Buenos_Aires,True
Aeroporto Abreu,ANZ,AANZ,952,-13.441966,17.299083,1704,America/Sao_Paulo,True
Aeroporto Camargo da Mata,AOA,AAOA,796,-53.569123,-125.415033,4222,Asia/Tokyo,True
Aeroporto da Costa,AOB,AAOB,923,58.631726,-115.642976,3147,Asia/Kolkata,True
Aeroporto Sampaio Verde,AOC,AAOC,831,26.522819,-88.183344,570,Africa/Cairo,True
Aeroporto Pires Alegre,AOD,AAOD,757,37.821668,-120.741655,1030,Pacific/Auckland,True
Aeroporto Guerra das Flores,AOE,AAOE,308,-13.235561,168.581094,36,America/Buenos_Aires,True
Aeroporto Nogueira do Oeste,AOF,AAOF,196,79.44784,-177.244536,3865,Europe/London,True
Aeroporto Melo,AOG,AAOG,863,-88.564903,-15.595209,1833,America/Buenos_Aires,True
Aeroporto Correia,AOH,AAOH,865,-59.954899,-5.839116,3892,Australia/Sydney,True
Aeroporto Fonseca das Pedras,AOI,AAOI,765,81.022757,-138.256695,4106,Europe/Lisbon,True
Aeroporto da Paz,AOJ,AAOJ,132,34.79293,-6.936671,4128,Asia/Dubai,True
Aeroporto Carvalho,AOK,AAOK,799,18.457043,-176.896753,679,Europe/London,True
Aeroporto Barbosa,AOL,AAOL,848,-64.519915,128.717819,1153,Europe/Berlin,True
Aeroporto Casa Grande,AOM,AAOM,298,-2.005233,139.841271,424,Asia/Shanghai,True
Aeroporto Ribeiro de Lopes,AON,AAON,496,62.777932,69.02624,3662,Australia/Sydney,True
Aeroporto Barros,AOO,AAOO,634,60.159358,102.133168,3499,America/Los_Angeles,True
Aeroporto Ramos,AOP,AAOP,597,23.561427,-140.998886,2988,America/Mexico_City,True
Aeroporto Marques das Pedras,AOQ,AAOQ,359,48.938532,-35.051084,3729,Asia/Kolkata,True
Aeroporto Marques,AOR,AAOR,622,19.691999,65.254118,4292,Europe/Madrid,True
Aeroporto Novaes dos Dourados,AOS,AAOS,798,-42.117433,-173.712455,3003,Europe/London,True
Aeroporto Fogaça de Goiás,AOT,AAOT,844,61.132683,160.191514,3111,Africa/Johannesburg,True
Aeroporto Lima,AOU,AAOU,201,50.459638,44.691479,1493,Europe/London,True
Aeroporto Oliveira,AOV,AAOV,594,-76.331017,-86.985819,108,Asia/Singapore,False
Aeroporto Siqueira de da Costa,AOW,AAOW,710,-38.787495,61.834279,3451,America/New_York,True
Aeroporto Jesus da Prata,AOX,AAOX,343,-1.288481,50.594312,936,America/Chicago,True
Aeroporto Andrade do Norte,AOY,AAOY,337,-83.314464,72.755644,359,America/Chicago,True
Aeroporto Santos de Freitas,AOZ,AAOZ,849,73.715482,-29.138757,251,Pacific/Auckland,False
Aeroporto Pacheco,APA,AAPA,411,-27.243169,25.855416,1711,Africa/Johannesburg,True
Aeroporto Sales de Barros,APB,AAPB,480,73.752311,35.234411,1665,Europe/Madrid,True
Aeroporto Siqueira,APC,AAPC,520,0.070864,-105.474242,4030,America/Chicago,True
Aeroporto Martins do Galho,APD,AAPD,111,-38.936154,-34.948922,747,Europe/Rome,True
Aeroporto Moreira,APE,AAPE,994,71.324372,1.928618,3384,Africa/Cairo,True
Aeroporto da Cruz,APF,AAPF,291,32.180161,-93.576547,1276,America/Sao_Paulo,True
Aeroporto Pires de Sousa,APG,AAPG,94,79.634025,161.895074,1136,Africa/Johannesburg,True
Aeroporto Rodrigues,APH,AAPH,374,-63.674514,6.641163,2542,Asia/Dubai,True
Aeroporto Pimenta do Norte,API,AAPI,271,64.496059,33.20807,1363,America/Toronto,True
Aeroporto Nascimento do Sul,APJ,AAPJ,132,-37.782315,-165.816831,281,America/Mexico_City,True
Aeroporto Marques de Moraes,APK,AAPK,692,28.409215,-172.515198,3204,Africa/Johannesburg,False
Aeroporto Oliveira de Siqueira,APL,AAPL,312,29.977145,-44.283486,143,Asia/Tokyo,True
Aeroporto Leão da Praia,APM,AAPM,25,10.706101,-58.348645,1707,Europe/London,True
Aeroporto da Rocha da Serra,APN,AAPN,118,-17.88401,54.612866,467,Africa/Cairo,True
Aeroporto Sales,APO,AAPO,203,87.903352,-64.70343,3447,Africa/Cairo,True
Aeroporto Siqueira Verde,APP,AAPP,391,17.689085,94.545781,1644,America/Sao_Paulo,True
Aeroporto Araújo do Amparo,APQ,AAPQ,60,-79.764404,-166.422144,429,Pacific/Auckland,True
Aeroporto Oliveira,APR,AAPR,603,-47.736695,19.095967,4268,America/Los_Angeles,True
Aeroporto Ribeiro,APS,AAPS,829,79.292234,127.298846,4355,America/New_York,True
Aeroporto Sousa do Sul,APT,AAPT,660,86.8315,-96.969253,2282,America/Chicago,True
Aeroporto Mendonça de Minas,APU,AAPU,902,79.798525,92.159345,414,America/Bogota,True
Aeroporto Montenegro,APV,AAPV,51,76.223237,74.259763,3633,Asia/Kolkata,True
Aeroporto Viana,APW,AAPW,249,48.656597,-38.193081,4372,Africa/Cairo,False
Aeroporto da Cunha Grande,APX,AAPX,808,55.93941,-129.481009,1123,Africa/Johannesburg,True
Aeroporto da Mota Paulista,APY,AAPY,533,-77.979632,127.097826,2482,Asia/Seoul,True
Aeroporto Sousa,APZ,AAPZ,715,86.650688,96.877279,30,Asia/Shanghai,True
Aeroporto Pereira,AQA,AAQA,226,-76.742974,118.155153,723,America/New_York,True
Aeroporto Pastor,AQB,AAQB,698,8.726426,-103.64726,2003,America/Sao_Paulo,True
Aeroporto Ribeiro,AQC,AAQC,444,-0.504958,-106.990921,3668,America/Bogota,True
Aeroporto Freitas de Cavalcanti,AQD,AAQD,143,-72.960392,30.430638,1022,America/Toronto,True
Aeroporto Viana de Goiás,AQE,AAQE,684,-14.005667,-96.199013,3343,America/Toronto,True
Aeroporto Cirino de Moura,AQF,AAQF,664,-84.819307,82.25038,3322,Australia/Sydney,True
Aeroporto Fernandes,AQG,AAQG,707,66.019309,3.27136,3921,Asia/Dubai,True
Aeroporto Casa Grande,AQH,AAQH,129,28.476369,15.369414,1775,Asia/Kolkata,True
Aeroporto Monteiro,AQI,AAQI,443,8.05445,146.178744,2928,America/Sao_Paulo,True
Aeroporto Vargas das Flores,AQJ,AAQJ,671,-18.627793,99.337263,1322,Asia/Singapore,True
Aeroporto Ribeiro,AQK,AAQK,177,16.582417,-113.732839,3541,Asia/Kolkata,True
Aeroporto Silveira de Porto,AQL,AAQL,851,34.403375,-175.970497,1595,Asia/Singapore,True
Aeroporto Costela,AQM,AAQM,88,80.928424,176.223779,2661,Europe/Paris,True
Aeroporto Aragão Paulista,AQN,AAQN,939,25.348292,63.352189,4405,America/Bogota,False
Aeroporto Aragão,AQO,AAQO,299,14.54043,-92.938503,2604,America/Lima,True
Aeroporto Martins,AQP,AAQP,139,-31.777408,44.095279,3934,Asia/Singapore,True
Aeroporto Melo da Mata,AQQ,AAQQ,331,85.415668,120.940511,3114,Europe/Lisbon,False
Aeroporto Souza de Sá,AQR,AAQR,859,-56.167025,20.535731,4359,America/Sao_Paulo,True
Aeroporto Garcia,AQS,AAQS,947,-76.960829,75.809695,2383,America/Los_Angeles,True
Aeroporto Melo Paulista,AQT,AAQT,112,70.549492,101.055042,2700,Australia/Sydney,True
Aeroporto Moura,AQU,AAQU,193,12.89829,163.223058,1139,America/Lima,True
Aeroporto Albuquerque da Mata,AQV,AAQV,884,-26.553671,-37.266587,760,America/Buenos_Aires,True
Aeroporto Garcia de Rocha,AQW,AAQW,83,26.691689,122.944865,2526,Pacific/Auckland,True
Aeroporto Moura do Norte,AQX,AAQX,58,67.146743,-50.018046,357,America/Sao_Paulo,True
Aeroporto Nascimento,AQY,AAQY,189,-42.859754,33.971705,1482,Pacific/Auckland,True
Aeroporto Lopes Paulista,AQZ,AAQZ,575,60.348718,-3.140893,3793,America/New_York,True
Aeroporto da Mata Paulista,ARA,AARA,658,-87.001143,-129.133479,1607,America/Sao_Paulo,True
Aeroporto da Cunha,ARB,AARB,749,67.893935,-57.637655,108,America/Chicago,True
Aeroporto Martins de Goiás,ARC,AARC,401,60.41037,-166.993589,2254,Europe/Paris,True
Aeroporto Moreira,ARD,AARD,993,-85.86761,58.164351,2823,Europe/London,True
Aeroporto Rocha da Serra,ARE,AARE,166,-49.128852,-111.948269,1727,America/Los_Angeles,True
Aeroporto Novaes do Sul,ARF,AARF,17,-20.80048,139.116783,111,Australia/Sydney,True
Aeroporto Azevedo,ARG,AARG,21,79.275629,112.459046,1415,Asia/Dubai,True
Aeroporto Jesus,ARH,AARH,434,-64.999292,72.629646,3696,Asia/Shanghai,True
Aeroporto Moura,ARI,AARI,968,52.668905,48.620283,203,America/Mexico_City,True
Aeroporto Rodrigues,ARJ,AARJ,507,69.143325,68.536639,2269,Europe/Lisbon,True
Aeroporto Ferreira de Câmara,ARK,AARK,680,82.985596,-47.707706,3342,Africa/Johannesburg,True
Aeroporto da Cunha do Oeste,ARL,AARL,508,-43.97181,79.329997,4446,Australia/Sydney,True
Aeroporto Alves,ARM,AARM,371,26.269423,-88.86527,3052,Europe/Madrid,True
Aeroporto Araújo,ARN,AARN,742,-78.194974,-42.905799,3515,America/Buenos_Aires,True
Aeroporto Peixoto,ARO,AARO,679,58.089827,-52.583101,4211,Europe/Berlin,True
Aeroporto Santos,ARP,AARP,894,-41.819764,-108.612308,2430,America/Buenos_Aires,True
Aeroporto Borges,ARQ,AARQ,235,29.043083,153.658466,4481,Asia/Kolkata,True
Aeroporto Garcia,ARR,AARR,876,-15.031635,-1.971568,3556,Asia/Dubai,True
Aeroporto Camargo,ARS,AARS,531,-33.625829,-124.467311,3774,Australia/Sydney,True
Aeroporto da Cunha,ART,AART,483,-89.176424,2.841315,2381,Europe/Madrid,True
Aeroporto Martins de Minas,ARU,AARU,906,27.079988,97.723267,1789,Africa/Johannesburg,True
Aeroporto da Mota de Vargas,ARV,AARV,258,-35.862113,133.65631,3527,America/Bogota,True
Aeroporto Sales Alegre,ARW,AARW,888,6.402952,-51.828816,2503,Asia/Tokyo,True
Aeroporto Castro de Minas,ARX,AARX,370,89.0147,-168.522807,1432,America/Buenos_Aires,True
Aeroporto Vasconcelos do Norte,ARY,AARY,475,-60.266706,116.183424,418,Asia/Singapore,True
Aeroporto Gomes Alegre,ARZ,AARZ,177,75.197875,92.936983,1606,America/Lima,False
Aeroporto da Luz,ASA,AASA,479,-9.569415,149.284197,4014,Europe/London,True
Aeroporto Cavalcanti dos Dourados,ASB,AASB,605,-33.34819,48.577039,2829,Africa/Johannesburg,True
Aeroporto Mendonça,ASC,AASC,703,-89.138308,22.402129,234,America/Chicago,True
Aeroporto Pimenta,ASD,AASD,344,10.637028,-53.580923,2902,America/New_York,True
Aeroporto Cavalcanti do Amparo,ASE,AASE,706,35.496347,-178.248396,2813,America/Sao_Paulo,True
Aeroporto Casa Grande,ASF,AASF,983,11.218856,-67.805323,2813,Europe/Madrid,True
Aeroporto Cunha do Campo,ASG,AASG,143,73.594029,34.785017,1904,Europe/Madrid,True
Aeroporto Silva de da Luz,ASH,AASH,636,64.525049,93.035679,1540,America/Chicago,True
Aeroporto Andrade,ASI,AASI,743,73.016575,-139.796881,1957,Africa/Johannesburg,True
Aeroporto Barbosa,ASJ,AASJ,30,-40.541179,132.817415,3285,Asia/Shanghai,True
Aeroporto Vasconcelos dos Dourados,ASK,AASK,472,57.080709,-126.364632,3556,Africa/Johannesburg,True
Aeroporto Monteiro,ASL,AASL,188,55.102384,-56.179436,418,Pacific/Auckland,True
Aeroporto Rezende,ASM,AASM,229,5.135348,19.442595,2867,Asia/Shanghai,True
Aeroporto Andrade,ASN,AASN,978,-75.555537,47.491468,3533,America/New_York,True
Aeroporto da Mata Grande,ASO,AASO,844,73.594271,-150.904197,1901,Asia/Tokyo,True
Aeroporto Gonçalves Verde,ASP,AASP,489,29.801198,152.33743,2818,Asia/Shanghai,True
Aeroporto Moraes,ASQ,AASQ,701,-50.414485,-16.64803,256,Asia/Seoul,True
Aeroporto Mendes de Lopes,ASR,AASR,486,-56.434144,124.272382,3405,Asia/Singapore,True
Aeroporto Siqueira de Minas,ASS,AASS,453,-44.967637,-145.631394,1150,America/Chicago,True
Aeroporto Abreu,AST,AAST,851,-4.387014,166.796173,1366,Asia/Seoul,True
Aeroporto Sales do Amparo,ASU,AASU,905,-71.729344,91.172679,235,Pacific/Auckland,True
Aeroporto Nunes,ASV,AASV,122,2.00952,102.073,3621,Asia/Dubai,True
Aeroporto Farias da Mata,ASW,AASW,604,21.858525,-158.684124,1917,America/Chicago,True
Aeroporto Araújo de Minas,ASX,AASX,442,-46.710191,104.43586,1924,America/Bogota,True
Aeroporto Nascimento Alegre,ASY,AASY,973,-76.724344,88.103387,485,Europe/Lisbon,True
Aeroporto Marques,ASZ,AASZ,730,-30.612575,41.5963,4422,Europe/London,True
Aeroporto Ramos do Oeste,ATA,AATA,129,74.588316,73.403573,3430,Asia/Singapore,True
Aeroporto Novaes,ATB,AATB,824,-72.007519,-117.63238,1763,Europe/Rome,True
Aeroporto Gomes,ATC,AATC,848,49.571847,151.11282,4346,America/New_York,True
Aeroporto da Rosa,ATD,AATD,353,63.037633,-147.437455,2390,Africa/Cairo,True
Aeroporto Caldeira da Praia,ATE,AATE,149,-23.526479,113.727656,3282,Europe/Lisbon,True
Aeroporto Barros de Pires,ATF,AATF,880,32.31394,19.071735,1945,America/Los_Angeles,True
Aeroporto Sousa de Correia,ATG,AATG,136,-5.151482,96.159117,3617,Asia/Dubai,True
Aeroporto Andrade,ATH,AATH,621,19.734098,-140.328319,2713,Europe/Lisbon,True
Aeroporto Alves,ATI,AATI,767,-38.657237,-86.846113,696,Pacific/Auckland,True
Aeroporto Mendonça,ATJ,AATJ,208,26.441415,-90.456626,3051,Europe/Madrid,True
Aeroporto Azevedo da Prata,ATK,AATK,87,69.587754,66.843354,1284,Africa/Johannesburg,True
Aeroporto Monteiro da Prata,ATL,AATL,496,-2.944057,64.153321,878,Asia/Tokyo,False
Aeroporto Almeida de Andrade,ATM,AATM,151,32.997589,-138.710775,3831,America/Bogota,True
Aeroporto Araújo Alegre,ATN,AATN,925,50.806667,-57.69647,526,Asia/Singapore,True
Aeroporto Guerra,ATO,AATO,166,1.662054,123.067046,1157,Africa/Johannesburg,True
Aeroporto Cunha,ATP,AATP,762,-80.356465,1.231103,1872,America/Bogota,True
Aeroporto Rocha de Nascimento,ATQ,AATQ,101,16.866709,-91.373183,618,Asia/Tokyo,True
Aeroporto Sousa,ATR,AATR,696,-7.108307,100.085056,933,Asia/Seoul,False
Aeroporto Barbosa,ATS,AATS,141,11.678408,65.680071,3992,America/Sao_Paulo,True
Aeroporto Sousa,ATT,AATT,300,-27.673723,34.148468,663,Asia/Shanghai,True
Aeroporto Mendonça,ATU,AATU,58,-44.226803,-65.593432,84,Europe/Paris,False
Aeroporto Melo,ATV,AATV,795,26.316351,87.264452,4265,Europe/Madrid,True
Aeroporto da Cruz,ATW,AATW,569,20.325206,139.339568,2536,Africa/Cairo,True
Aeroporto Albuquerque,ATX,AATX,57,-59.381819,-66.164988,3274,Asia/Singapore,True
Aeroporto Pires,ATY,AATY,49,-47.206852,100.480107,2229,America/Sao_Paulo,True
Aeroporto das Neves,ATZ,AATZ,737,51.962229,-81.668698,3762,Africa/Johannesburg,True
Aeroporto Marques,AUA,AAUA,641,-77.614667,75.954016,1197,Europe/Madrid,True
Aeroporto Pastor,AUB,AAUB,555,0.897951,-163.924738,1995,America/Buenos_Aires,True
Aeroporto Caldeira,AUC,AAUC,458,-58.945832,-162.551453,2568,America/Los_Angeles,True
Aeroporto Monteiro,AUD,AAUD,288,-22.446549,-143.801984,2543,Europe/Paris,True
Aeroporto Azevedo,AUE,AAUE,101,-47.696146,56.712216,1384,Asia/Shanghai,True
Aeroporto Lima,AUF,AAUF,178,-84.325269,18.06237,1613,Africa/Johannesburg,True
Aeroporto Sousa das Flores,AUG,AAUG,903,45.406964,-40.775189,995,America/Toronto,True
Aeroporto Campos Verde,AUH,AAUH,421,-49.992548,122.7946,1946,America/Buenos_Aires,True
Aeroporto Duarte,AUI,AAUI,684,32.439819,53.46462,3923,Europe/Madrid,True
Aeroporto Teixeira,AUJ,AAUJ,615,-87.726535,89.671023,2508,Africa/Cairo,True
Aeroporto Pastor,AUK,AAUK,494,-56.846295,-164.612971,2896,Europe/London,True
Aeroporto Farias,AUL,AAUL,716,39.108849,100.995598,3882,America/Sao_Paulo,True
Aeroporto Campos,AUM,AAUM,445,-46.540046,21.8263,225,Africa/Cairo,True
Aeroporto Casa Grande das Pedras,AUN,AAUN,859,19.198106,-142.488158,1775,Asia/Singapore,False
Aeroporto Sampaio,AUO,AAUO,381,-75.433144,-140.353494,659,America/Bogota,True
Aeroporto Novaes da Serra,AUP,AAUP,659,-35.292205,-86.564984,2976,Asia/Kolkata,True
Aeroporto da Cruz de Pacheco,AUQ,AAUQ,146,21.03035,-56.117828,3190,America/Los_Angeles,True
Aeroporto Carvalho,AUR,AAUR,465,-12.998502,-151.830957,3597,Asia/Singapore,True
Aeroporto Vieira,AUS,AAUS,831,-69.060777,91.889546,4104,Pacific/Auckland,True
Aeroporto Vasconcelos da Serra,AUT,AAUT,145,62.362323,-93.413638,2903,Asia/Dubai,True
Aeroporto Mendonça,AUU,AAUU,760,-17.689499,118.505212,3609,America/Buenos_Aires,True
Aeroporto Abreu,AUV,AAUV,26,-22.994049,-2.009205,3758,America/Los_Angeles,True
Aeroporto Cavalcanti,AUW,AAUW,867,63.373056,-7.982147,2346,America/New_York,True
Aeroporto Santos,AUX,AAUX,144,-50.865227,55.899634,2364,Africa/Johannesburg,True
Aeroporto Leão do Amparo,AUY,AAUY,71,-35.653335,103.485201,3123,Europe/Paris,True
Aeroporto Costela,AUZ,AAUZ,210,40.953822,-179.694549,904,America/Chicago,True
Aeroporto Porto,AVA,AAVA,427,50.244352,66.311211,1426,Africa/Cairo,True
Aeroporto Moreira dos Dourados,AVB,AAVB,384,-56.597611,4.08913,923,America/Bogota,True
Aeroporto da Costa da Serra,AVC,AAVC,545,42.681954,-105.40478,3405,Europe/Rome,True
Aeroporto Peixoto,AVD,AAVD,862,-44.954653,-67.250259,4412,America/Lima,True
Aeroporto Silva,AVE,AAVE,523,72.430931,153.710157,1773,Asia/Dubai,True
Aeroporto Pimenta de Borges,AVF,AAVF,799,83.032414,-178.923632,2279,America/Buenos_Aires,True
