passagem_id,tipo_bagagem_id,peso_kg,codigo_rastreio,status
1801,83,7.67,BAG-00000543,DANIFICADA
1424,754,5.9,BAG-00000544,EXTRAVIADA
1691,310,10.07,BAG-00000545,DANIFICADA
1504,894,10.88,BAG-00000546,EXTRAVIADA
3712,729,2.84,BAG-00000547,DESPACHADA
1043,370,19.76,BAG-00000548,EXTRAVIADA
3578,798,21.44,BAG-00000549,DANIFICADA
2553,620,25.11,BAG-00000550,ENTREGUE
4812,177,2.07,BAG-00000551,DANIFICADA
2464,756,25.64,BAG-00000552,EXTRAVIADA
3479,437,17.46,BAG-00000553,ENTREGUE
4039,914,15.83,BAG-00000554,ENTREGUE
4570,682,8.64,BAG-00000555,ENTREGUE
3068,300,14.75,BAG-00000556,EM_TRANSITO
571,981,14.78,BAG-00000557,DANIFICADA
19,489,23.6,BAG-00000558,EM_TRANSITO
3725,325,8.6,BAG-00000559,EXTRAVIADA
4863,73,28.49,BAG-00000560,DESPACHADA
4243,999,2.5,BAG-00000561,EXTRAVIADA
234,715,3.06,BAG-00000562,DESPACHADA
4233,618,4.21,BAG-00000563,EM_TRANSITO
4710,999,4.48,BAG-00000564,DANIFICADA
3562,799,3.14,BAG-00000565,EXTRAVIADA
4588,340,6.26,BAG-00000566,DESPACHADA
3477,400,18.34,BAG-00000567,EM_TRANSITO
2000,412,29.71,BAG-00000568,DANIFICADA
1340,645,30.24,BAG-00000569,ENTREGUE
461,205,26.78,BAG-00000570,DANIFICADA
184,87,4.95,BAG-00000571,ENTREGUE
484,109,6.35,BAG-00000572,DANIFICADA
2895,822,2.25,BAG-00000573,ENTREGUE
2703,413,8.67,BAG-00000574,EXTRAVIADA
1429,754,12.77,BAG-00000575,DANIFICADA
4175,190,3.4,BAG-00000576,ENTREGUE
2458,201,14.74,BAG-00000577,EM_TRANSITO
3412,86,12.26,BAG-00000578,DESPACHADA
4512,563,8.06,BAG-00000579,EM_TRANSITO
203,576,24.33,BAG-00000580,DESPACHADA
1156,63,4.84,BAG-00000581,DANIFICADA
3330,255,8.01,BAG-00000582,DANIFICADA
1729,902,12.58,BAG-00000583,ENTREGUE
3791,410,14.59,BAG-00000584,ENTREGUE
2419,95,9.2,BAG-00000585,DANIFICADA
3142,329,8.07,BAG-00000586,EM_TRANSITO
3048,730,19.28,BAG-00000587,DESPACHADA
2445,320,12.12,BAG-00000588,EXTRAVIADA
2847,566,27.49,BAG-00000589,EXTRAVIADA
3115,906,13.65,BAG-00000590,EM_TRANSITO
599,925,21.0,BAG-00000591,DESPACHADA
2201,713,22.7,BAG-00000592,EXTRAVIADA
459,205,4.13,BAG-00000593,DANIFICADA
1775,409,7.99,BAG-00000594,DANIFICADA
4503,907,18.18,BAG-00000595,EM_TRANSITO
806,438,3.44,BAG-00000596,EM_TRANSITO
2273,437,9.55,BAG-00000597,EXTRAVIADA
4757,444,13.94,BAG-00000598,ENTREGUE
4355,546,11.43,BAG-00000599,DESPACHADA
4309,996,14.1,BAG-00000600,EXTRAVIADA
1649,304,10.58,BAG-00000601,EXTRAVIADA
1989,920,8.05,BAG-00000602,ENTREGUE
4529,186,12.83,BAG-00000603,DESPACHADA
545,55,13.22,BAG-00000604,EXTRAVIADA
1556,511,2.01,BAG-00000605,DESPACHADA
2736,342,3.11,BAG-00000606,EM_TRANSITO
2330,285,12.79,BAG-00000607,DANIFICADA
3065,297,4.14,BAG-00000608,EM_TRANSITO
2504,310,14.91,BAG-00000609,EXTRAVIADA
873,639,13.31,BAG-00000610,DANIFICADA
1448,133,12.28,BAG-00000611,ENTREGUE
504,312,15.14,BAG-00000612,DANIFICADA
2093,142,14.37,BAG-00000613,DANIFICADA
318,643,15.68,BAG-00000614,EXTRAVIADA
364,179,11.38,BAG-00000615,EXTRAVIADA
2908,323,4.8,BAG-00000616,DANIFICADA
1126,688,5.38,BAG-00000617,EM_TRANSITO
442,626,17.21,BAG-00000618,ENTREGUE
2239,837,16.58,BAG-00000619,EXTRAVIADA
1275,496,30.03,BAG-00000620,EM_TRANSITO
4735,975,11.3,BAG-00000621,DESPACHADA
1355,477,2.65,BAG-00000622,ENTREGUE
3690,81,6.11,BAG-00000623,EXTRAVIADA
2826,824,8.14,BAG-00000624,EM_TRANSITO
1044,826,9.43,BAG-00000625,DESPACHADA
741,487,30.45,BAG-00000626,DANIFICADA
3380,480,20.54,BAG-00000627,DANIFICADA
1602,177,7.51,BAG-00000628,EXTRAVIADA
3516,292,3.29,BAG-00000629,EM_TRANSITO
1703,777,12.98,BAG-00000630,DANIFICADA
4732,819,2.8,BAG-00000631,EM_TRANSITO
2752,767,20.84,BAG-00000632,ENTREGUE
1428,556,14.52,BAG-00000633,DESPACHADA
1886,26,11.24,BAG-00000634,EM_TRANSITO
2430,462,14.68,BAG-00000635,ENTREGUE
4395,299,3.24,BAG-00000636,DANIFICADA
2597,342,4.22,BAG-00000637,EM_TRANSITO
52,439,8.13,BAG-00000638,EM_TRANSITO
1390,562,7.56,BAG-00000639,ENTREGUE
2101,961,5.85,BAG-00000640,ENTREGUE
1557,754,6.2,BAG-00000641,DANIFICADA
4480,366,19.38,BAG-00000642,ENTREGUE
3265,600,31.18,BAG-00000643,DESPACHADA
2585,129,18.28,BAG-00000644,ENTREGUE
216,253,11.74,BAG-00000645,DESPACHADA
1326,725,16.81,BAG-00000646,DANIFICADA
4308,980,19.27,BAG-00000647,EXTRAVIADA
2200,290,16.44,BAG-00000648,ENTREGUE
2576,158,10.75,BAG-00000649,DESPACHADA
1983,295,4.4,BAG-00000650,DANIFICADA
4404,895,5.92,BAG-00000651,EXTRAVIADA
3374,823,12.81,BAG-00000652,DANIFICADA
4674,323,5.46,BAG-00000653,DESPACHADA
4827,595,9.25,BAG-00000654,EM_TRANSITO
1999,397,10.11,BAG-00000655,EM_TRANSITO
1387,719,3.7,BAG-00000656,ENTREGUE
2477,71,16.83,BAG-00000657,DANIFICADA
4428,407,23.56,BAG-00000658,ENTREGUE
3968,210,8.08,BAG-00000659,EXTRAVIADA
1965,654,4.9,BAG-00000660,DANIFICADA
1338,114,25.66,BAG-00000661,EXTRAVIADA
3295,946,31.93,BAG-00000662,DESPACHADA
4256,296,26.74,BAG-00000663,EXTRAVIADA
4708,110,7.73,BAG-00000664,EM_TRANSITO
1904,854,24.67,BAG-00000665,DESPACHADA
751,451,3.46,BAG-00000666,ENTREGUE
3852,808,16.57,BAG-00000667,ENTREGUE
437,379,10.84,BAG-00000668,DANIFICADA
717,94,31.79,BAG-00000669,DESPACHADA
1858,933,8.03,BAG-00000670,ENTREGUE
459,754,28.71,BAG-00000671,EM_TRANSITO
56,482,12.94,BAG-00000672,EXTRAVIADA
1575,341,6.04,BAG-00000673,EXTRAVIADA
3494,55,9.41,BAG-00000674,ENTREGUE
3992,953,10.56,BAG-00000675,DESPACHADA
4688,921,10.0,BAG-00000676,DANIFICADA
1727,889,25.43,BAG-00000677,DANIFICADA
4059,555,17.43,BAG-00000678,EXTRAVIADA
412,911,4.54,BAG-00000679,EXTRAVIADA
4038,562,7.97,BAG-00000680,EXTRAVIADA
585,519,8.1,BAG-00000681,EM_TRANSITO
4821,301,10.92,BAG-00000682,DESPACHADA
15,686,8.94,BAG-00000683,EXTRAVIADA
1166,486,22.43,BAG-00000684,DANIFICADA
1489,209,24.09,BAG-00000685,ENTREGUE
3936,550,6.83,BAG-00000686,EM_TRANSITO
2192,417,5.48,BAG-00000687,DESPACHADA
1626,633,14.51,BAG-00000688,EXTRAVIADA
766,152,30.37,BAG-00000689,EXTRAVIADA
4778,740,2.75,BAG-00000690,DANIFICADA
2518,86,8.38,BAG-00000691,EXTRAVIADA
1247,303,9.2,BAG-00000692,ENTREGUE
3661,731,10.26,BAG-00000693,EM_TRANSITO
4805,161,6.09,BAG-00000694,DESPACHADA
3543,738,19.54,BAG-00000695,DANIFICADA
190,526,20.09,BAG-00000696,DESPACHADA
2130,831,10.2,BAG-00000697,ENTREGUE
3964,519,2.47,BAG-00000698,EXTRAVIADA
1226,178,15.99,BAG-00000699,DANIFICADA
1317,719,7.69,BAG-00000700,EXTRAVIADA
1012,105,8.62,BAG-00000701,EXTRAVIADA
3361,911,14.41,BAG-00000702,DANIFICADA
4616,156,3.03,BAG-00000703,DANIFICADA
30,730,11.17,BAG-00000704,EXTRAVIADA
3640,778,17.46,BAG-00000705,DANIFICADA
3773,358,6.52,BAG-00000706,EM_TRANSITO
218,269,18.9,BAG-00000707,EM_TRANSITO
1356,574,20.05,BAG-00000708,ENTREGUE
1309,736,27.01,BAG-00000709,EXTRAVIADA
2706,686,22.93,BAG-00000710,EXTRAVIADA
1422,443,3.29,BAG-00000711,EXTRAVIADA
2114,898,9.35,BAG-00000712,EM_TRANSITO
925,383,17.17,BAG-00000713,DANIFICADA
3058,939,4.05,BAG-00000714,EM_TRANSITO
3478,729,9.33,BAG-00000715,DESPACHADA
1551,565,15.78,BAG-00000716,EXTRAVIADA
4045,483,11.07,BAG-00000717,ENTREGUE
2820,947,16.79,BAG-00000718,ENTREGUE
929,96,15.07,BAG-00000719,ENTREGUE
2139,404,12.92,BAG-00000720,EXTRAVIADA
4178,405,22.19,BAG-00000721,ENTREGUE
4443,1,6.73,BAG-00000722,EXTRAVIADA
1125,439,11.82,BAG-00000723,DANIFICADA
2155,739,4.7,BAG-00000724,DESPACHADA
1558,597,13.49,BAG-00000725,DANIFICADA
1191,803,11.11,BAG-00000726,DANIFICADA
4909,993,15.02,BAG-00000727,DESPACHADA
1252,205,14.49,BAG-00000728,DESPACHADA
2354,850,7.73,BAG-00000729,DESPACHADA
2187,430,2.11,BAG-00000730,DANIFICADA
3586,393,9.66,BAG-00000731,ENTREGUE
2152,824,22.04,BAG-00000732,DESPACHADA
4697,957,4.18,BAG-00000733,ENTREGUE
4800,758,21.7,BAG-00000734,DESPACHADA
3386,761,3.5,BAG-00000735,ENTREGUE
2303,867,14.79,BAG-00000736,EXTRAVIADA
1019,496,8.83,BAG-00000737,EXTRAVIADA
2290,676,27.08,BAG-00000738,EXTRAVIADA
1828,375,6.71,BAG-00000739,EM_TRANSITO
2358,499,3.02,BAG-00000740,DESPACHADA
1993,680,28.84,BAG-00000741,EXTRAVIADA
437,258,9.44,BAG-00000742,ENTREGUE
1558,677,7.33,BAG-00000743,DANIFICADA
2393,421,5.2,BAG-00000744,DANIFICADA
4704,31,19.45,BAG-00000745,DESPACHADA
2382,329,12.04,BAG-00000746,DESPACHADA
4028,526,10.67,BAG-00000747,EXTRAVIADA
2582,899,4.35,BAG-00000748,ENTREGUE
4310,513,8.93,BAG-00000749,ENTREGUE
234,285,23.34,BAG-00000750,DANIFICADA
4538,247,11.82,BAG-00000751,EM_TRANSITO
3284,744,9.82,BAG-00000752,ENTREGUE
44,80,6.68,BAG-00000753,EXTRAVIADA
3723,480,3.24,BAG-00000754,EM_TRANSITO
544,966,12.16,BAG-00000755,DANIFICADA
2107,203,3.36,BAG-00000756,EM_TRANSITO
2515,40,24.89,BAG-00000757,DANIFICADA
4355,308,8.12,BAG-00000758,DESPACHADA
2434,785,4.54,BAG-00000759,ENTREGUE
2542,353,17.96,BAG-00000760,DESPACHADA
1486,113,11.53,BAG-00000761,ENTREGUE
1664,816,2.74,BAG-00000762,DANIFICADA
795,236,5.43,BAG-00000763,ENTREGUE
1630,746,14.11,BAG-00000764,DANIFICADA
3494,736,27.26,BAG-00000765,EXTRAVIADA
1997,491,4.37,BAG-00000766,ENTREGUE
2077,235,3.81,BAG-00000767,DANIFICADA
3860,381,10.06,BAG-00000768,EM_TRANSITO
2386,733,18.83,BAG-00000769,ENTREGUE
1714,302,10.82,BAG-00000770,ENTREGUE
3349,451,25.33,BAG-00000771,DANIFICADA
289,149,14.85,BAG-00000772,EXTRAVIADA
3527,131,11.15,BAG-00000773,DANIFICADA
4468,267,9.42,BAG-00000774,EXTRAVIADA
4345,131,20.6,BAG-00000775,EXTRAVIADA
3478,125,20.23,BAG-00000776,DESPACHADA
4925,132,9.57,BAG-00000777,DESPACHADA
1276,238,14.07,BAG-00000778,DESPACHADA
3425,121,10.67,BAG-00000779,DANIFICADA
3486,683,10.99,BAG-00000780,EM_TRANSITO
3116,203,7.0,BAG-00000781,ENTREGUE
3676,713,24.89,BAG-00000782,DANIFICADA
2597,205,9.6,BAG-00000783,DESPACHADA
3437,617,21.51,BAG-00000784,DESPACHADA
927,815,4.45,BAG-00000785,EM_TRANSITO
1382,342,2.48,BAG-00000786,DANIFICADA
3120,256,15.18,BAG-00000787,EM_TRANSITO
581,285,12.66,BAG-00000788,EXTRAVIADA
1810,910,5.69,BAG-00000789,EM_TRANSITO
3850,670,9.51,BAG-00000790,DANIFICADA
1401,374,17.49,BAG-00000791,ENTREGUE
2161,160,9.09,BAG-00000792,DESPACHADA
686,432,8.21,BAG-00000793,DANIFICADA
771,923,13.21,BAG-00000794,ENTREGUE
1684,17,3.96,BAG-00000795,DANIFICADA
1036,461,11.53,BAG-00000796,EXTRAVIADA
3309,65,14.43,BAG-00000797,EXTRAVIADA
761,416,16.07,BAG-00000798,DANIFICADA
207,359,10.12,BAG-00000799,DANIFICADA
4193,467,4.09,BAG-00000800,ENTREGUE
3702,698,22.25,BAG-00000801,DANIFICADA
273,913,14.67,BAG-00000802,EM_TRANSITO
3109,319,2.95,BAG-00000803,DESPACHADA
2512,647,22.07,BAG-00000804,DESPACHADA
1863,709,23.41,BAG-00000805,EXTRAVIADA
1239,428,16.46,BAG-00000806,EXTRAVIADA
64,550,2.21,BAG-00000807,DANIFICADA
1392,482,6.77,BAG-00000808,EXTRAVIADA
4973,375,13.68,BAG-00000809,DESPACHADA
3880,419,4.98,BAG-00000810,DANIFICADA
4452,754,16.11,BAG-00000811,DESPACHADA
3125,33,12.27,BAG-00000812,EM_TRANSITO
4542,424,5.15,BAG-00000813,ENTREGUE
4435,999,3.09,BAG-00000814,ENTREGUE
502,205,8.03,BAG-00000815,DANIFICADA
392,447,3.92,BAG-00000816,EM_TRANSITO
4067,343,6.68,BAG-00000817,ENTREGUE
1287,119,7.63,BAG-00000818,ENTREGUE
1881,289,5.69,BAG-00000819,DANIFICADA
4079,788,2.07,BAG-00000820,EXTRAVIADA
2111,787,3.02,BAG-00000821,ENTREGUE
464,149,4.18,BAG-00000822,ENTREGUE
686,36,16.75,BAG-00000823,EXTRAVIADA
2785,235,18.18,BAG-00000824,EM_TRANSITO
3408,208,20.55,BAG-00000825,EXTRAVIADA
2158,406,22.07,BAG-00000826,EM_TRANSITO
2298,419,5.45,BAG-00000827,EM_TRANSITO
3005,388,16.69,BAG-00000828,DANIFICADA
4947,650,2.0,BAG-00000829,ENTREGUE
1814,428,12.62,BAG-00000830,DANIFICADA
1749,702,6.52,BAG-00000831,EM_TRANSITO
3343,72,3.77,BAG-00000832,ENTREGUE
4509,498,3.92,BAG-00000833,EM_TRANSITO
2362,217,3.55,BAG-00000834,DESPACHADA
1086,339,5.12,BAG-00000835,ENTREGUE
1721,591,6.77,BAG-00000836,DESPACHADA
2110,569,21.65,BAG-00000837,ENTREGUE
468,468,20.85,BAG-00000838,DANIFICADA
4762,518,4.08,BAG-00000839,DESPACHADA
2060,222,10.83,BAG-00000840,DESPACHADA
4263,47,17.17,BAG-00000841,EM_TRANSITO
3028,189,8.5,BAG-00000842,EM_TRANSITO
4308,176,23.58,BAG-00000843,EXTRAVIADA
2865,21,2.42,BAG-00000844,EXTRAVIADA
1913,323,12.64,BAG-00000845,DANIFICADA
1859,614,22.85,BAG-00000846,ENTREGUE
1138,514,8.34,BAG-00000847,ENTREGUE
855,793,21.73,BAG-00000848,ENTREGUE
1329,962,11.34,BAG-00000849,DANIFICADA
2918,330,10.32,BAG-00000850,EXTRAVIADA
3528,725,11.57,BAG-00000851,EXTRAVIADA
964,61,7.64,BAG-00000852,ENTREGUE
294,704,2.82,BAG-00000853,EM_TRANSITO
2649,150,8.09,BAG-00000854,ENTREGUE
2488,53,10.57,BAG-00000855,DANIFICADA
974,583,10.41,BAG-00000856,DESPACHADA
2674,603,11.45,BAG-00000857,ENTREGUE
117,440,2.76,BAG-00000858,DESPACHADA
1121,138,15.78,BAG-00000859,ENTREGUE
2451,278,17.64,BAG-00000860,EM_TRANSITO
766,99,2.62,BAG-00000861,ENTREGUE
4408,580,14.83,BAG-00000862,EM_TRANSITO
3190,792,2.23,BAG-00000863,ENTREGUE
2949,228,28.88,BAG-00000864,DESPACHADA
3329,386,5.47,BAG-00000865,EM_TRANSITO
4657,337,19.34,BAG-00000866,EXTRAVIADA
324,845,21.72,BAG-00000867,ENTREGUE
3866,216,7.26,BAG-00000868,DANIFICADA
2216,709,8.67,BAG-00000869,DANIFICADA
2586,128,20.49,BAG-00000870,ENTREGUE
3506,588,16.35,BAG-00000871,EM_TRANSITO
778,447,21.25,BAG-00000872,EXTRAVIADA
3442,502,10.3,BAG-00000873,EXTRAVIADA
375,922,4.38,BAG-00000874,EM_TRANSITO
1753,271,4.46,BAG-00000875,EXTRAVIADA
1733,381,9.19,BAG-00000876,ENTREGUE
61,707,6.47,BAG-00000877,DANIFICADA
1054,453,6.14,BAG-00000878,DANIFICADA
1916,133,5.14,BAG-00000879,DANIFICADA
1035,893,22.52,BAG-00000880,EXTRAVIADA
3396,292,14.32,BAG-00000881,ENTREGUE
4670,74,27.3,BAG-00000882,DANIFICADA
1389,564,13.42,BAG-00000883,DESPACHADA
890,306,25.62,BAG-00000884,EM_TRANSITO
4248,815,9.77,BAG-00000885,DESPACHADA
1206,399,4.94,BAG-00000886,ENTREGUE
560,591,16.24,BAG-00000887,EM_TRANSITO
375,140,29.73,BAG-00000888,EM_TRANSITO
4541,923,15.56,BAG-00000889,DESPACHADA
2355,933,24.76,BAG-00000890,ENTREGUE
3597,951,14.44,BAG-00000891,EM_TRANSITO
1640,743,4.79,BAG-00000892,EXTRAVIADA
3064,785,2.62,BAG-00000893,DANIFICADA
4285,97,20.88,BAG-00000894,EM_TRANSITO
985,891,7.59,BAG-00000895,ENTREGUE
372,398,10.1,BAG-00000896,DESPACHADA
3489,106,15.03,BAG-00000897,DESPACHADA
1698,900,12.89,BAG-00000898,DESPACHADA
3927,801,9.51,BAG-00000899,EXTRAVIADA
2973,349,25.92,BAG-00000900,EM_TRANSITO
165,330,10.42,BAG-00000901,ENTREGUE
4161,445,13.06,BAG-00000902,DANIFICADA
403,156,26.81,BAG-00000903,EM_TRANSITO
2518,793,5.62,BAG-00000904,DANIFICADA
3985,740,5.94,BAG-00000905,EXTRAVIADA
1690,442,10.23,BAG-00000906,DANIFICADA
1368,857,15.9,BAG-00000907,ENTREGUE
1559,71,16.66,BAG-00000908,DESPACHADA
1209,610,11.85,BAG-00000909,DANIFICADA
3612,77,7.77,BAG-00000910,DESPACHADA
1838,354,18.09,BAG-00000911,EXTRAVIADA
4780,115,14.71,BAG-00000912,EM_TRANSITO
3431,99,3.22,BAG-00000913,EXTRAVIADA
1101,815,8.31,BAG-00000914,EM_TRANSITO
2616,964,12.21,BAG-00000915,DESPACHADA
2493,3,7.17,BAG-00000916,EXTRAVIADA
3075,744,4.82,BAG-00000917,EM_TRANSITO
687,130,18.05,BAG-00000918,EM_TRANSITO
3083,558,19.21,BAG-00000919,ENTREGUE
355,622,11.37,BAG-00000920,ENTREGUE
850,884,16.53,BAG-00000921,EXTRAVIADA
2323,568,15.57,BAG-00000922,EM_TRANSITO
4834,102,14.02,BAG-00000923,DANIFICADA
3180,732,4.59,BAG-00000924,DANIFICADA
3166,577,17.97,BAG-00000925,EM_TRANSITO
2883,924,19.27,BAG-00000926,EXTRAVIADA
4217,867,10.41,BAG-00000927,EXTRAVIADA
1886,101,11.13,BAG-00000928,ENTREGUE
1512,86,12.68,BAG-00000929,DANIFICADA
4442,871,6.0,BAG-00000930,DESPACHADA
11,852,17.66,BAG-00000931,EM_TRANSITO
4095,54,2.21,BAG-00000932,EXTRAVIADA
4110,885,16.25,BAG-00000933,EM_TRANSITO
4125,954,9.62,BAG-00000934,ENTREGUE
367,289,19.82,BAG-00000935,ENTREGUE
4343,173,20.59,BAG-00000936,DANIFICADA
151,641,10.06,BAG-00000937,ENTREGUE
3785,756,13.94,BAG-00000938,EM_TRANSITO
3486,788,8.68,BAG-00000939,DESPACHADA
2933,730,8.24,BAG-00000940,EM_TRANSITO
2901,979,4.58,BAG-00000941,DESPACHADA
1276,627,10.83,BAG-00000942,DANIFICADA
1224,960,5.93,BAG-00000943,EM_TRANSITO
1068,844,11.38,BAG-00000944,EXTRAVIADA
2851,342,8.29,BAG-00000945,EM_TRANSITO
4441,751,17.34,BAG-00000946,EM_TRANSITO
1145,95,5.14,BAG-00000947,ENTREGUE
2580,311,16.31,BAG-00000948,EM_TRANSITO
2884,409,15.87,BAG-00000949,EXTRAVIADA
4944,99,4.03,BAG-00000950,EXTRAVIADA
3178,329,15.7,BAG-00000951,DANIFICADA
2776,540,5.32,BAG-00000952,EM_TRANSITO
2771,131,14.05,BAG-00000953,EM_TRANSITO
3956,957,16.62,BAG-00000954,ENTREGUE
1362,477,6.54,BAG-00000955,EM_TRANSITO
2904,143,12.48,BAG-00000956,EXTRAVIADA
3766,589,21.02,BAG-00000957,DESPACHADA
4565,403,7.79,BAG-00000958,DANIFICADA
323,653,13.21,BAG-00000959,EM_TRANSITO
3847,136,27.86,BAG-00000960,DESPACHADA
3877,608,27.28,BAG-00000961,EM_TRANSITO
944,256,27.89,BAG-00000962,EXTRAVIADA
967,35,7.5,BAG-00000963,DANIFICADA
2658,660,12.87,BAG-00000964,DESPACHADA
4793,89,30.19,BAG-00000965,ENTREGUE
2498,581,3.84,BAG-00000966,ENTREGUE
4236,313,28.83,BAG-00000967,DANIFICADA
4180,770,10.09,BAG-00000968,DANIFICADA
2122,456,12.83,BAG-00000969,ENTREGUE
3545,883,5.67,BAG-00000970,EM_TRANSITO
2353,302,12.7,BAG-00000971,EM_TRANSITO
3001,861,4.38,BAG-00000972,ENTREGUE
826,692,13.56,BAG-00000973,DESPACHADA
4633,766,4.5,BAG-00000974,EXTRAVIADA
2813,675,11.5,BAG-00000975,DESPACHADA
3533,553,20.16,BAG-00000976,DESPACHADA
2951,731,10.88,BAG-00000977,EXTRAVIADA
356,83,10.47,BAG-00000978,ENTREGUE
3000,1000,5.38,BAG-00000979,EM_TRANSITO
842,978,8.84,BAG-00000980,EM_TRANSITO
1321,998,17.56,BAG-00000981,DANIFICADA
4750,897,9.95,BAG-00000982,EM_TRANSITO
1682,197,5.54,BAG-00000983,EM_TRANSITO
4306,286,7.56,BAG-00000984,EM_TRANSITO
961,118,11.7,BAG-00000985,ENTREGUE
862,526,10.93,BAG-00000986,EXTRAVIADA
899,940,15.08,BAG-00000987,EXTRAVIADA
1219,166,14.53,BAG-00000988,ENTREGUE
996,740,29.35,BAG-00000989,ENTREGUE
2527,318,12.38,BAG-00000990,DESPACHADA
4327,503,4.57,BAG-00000991,ENTREGUE
3115,781,17.06,BAG-00000992,DESPACHADA
347,289,25.86,BAG-00000993,DESPACHADA
1874,787,7.96,BAG-00000994,ENTREGUE
1510,365,8.52,BAG-00000995,ENTREGUE
4538,997,13.3,BAG-00000996,DESPACHADA
2014,631,22.33,BAG-00000997,ENTREGUE
3477,404,20.06,BAG-00000998,DESPACHADA
428,116,13.61,BAG-00000999,DESPACHADA
4248,900,20.36,BAG-00001000,DANIFICADA
2869,449,9.0,BAG-00001001,DESPACHADA
4780,734,7.3,BAG-00001002,DESPACHADA
1978,221,9.41,BAG-00001003,DESPACHADA
3787,96,18.13,BAG-00001004,ENTREGUE
424,945,29.76,BAG-00001005,DESPACHADA
3639,323,5.67,BAG-00001006,EXTRAVIADA
1815,173,3.78,BAG-00001007,ENTREGUE
443,728,14.18,BAG-00001008,EM_TRANSITO
2212,970,11.51,BAG-00001009,DESPACHADA
1487,115,4.25,BAG-00001010,ENTREGUE
1983,273,14.32,BAG-00001011,DESPACHADA
4171,48,26.9,BAG-00001012,EXTRAVIADA
216,273,10.1,BAG-00001013,EM_TRANSITO
417,518,6.72,BAG-00001014,ENTREGUE
4836,70,20.33,BAG-00001015,DESPACHADA
906,630,10.86,BAG-00001016,EXTRAVIADA
740,826,25.86,BAG-00001017,EM_TRANSITO
2019,26,31.01,BAG-00001018,EXTRAVIADA
1687,83,5.6,BAG-00001019,EM_TRANSITO
2076,795,5.75,BAG-00001020,DESPACHADA
990,3,2.83,BAG-00001021,DANIFICADA
164,935,15.62,BAG-00001022,EXTRAVIADA
470,906,15.98,BAG-00001023,EXTRAVIADA
386,871,7.39,BAG-00001024,EM_TRANSITO
1037,344,11.69,BAG-00001025,ENTREGUE
1515,613,5.34,BAG-00001026,ENTREGUE
1920,790,16.14,BAG-00001027,DESPACHADA
4615,41,6.42,BAG-00001028,DANIFICADA
2447,395,2.11,BAG-00001029,DANIFICADA
4478,218,5.71,BAG-00001030,EM_TRANSITO
2728,509,10.9,BAG-00001031,DESPACHADA
4454,429,23.41,BAG-00001032,DANIFICADA
408,760,15.46,BAG-00001033,EXTRAVIADA
2684,939,6.64,BAG-00001034,EM_TRANSITO
4129,575,2.7,BAG-00001035,EXTRAVIADA
3443,101,5.58,BAG-00001036,DESPACHADA
2236,400,8.27,BAG-00001037,DESPACHADA
135,289,17.61,BAG-00001038,ENTREGUE
1931,203,11.02,BAG-00001039,DESPACHADA
2387,513,24.4,BAG-00001040,ENTREGUE
2627,122,10.67,BAG-00001041,ENTREGUE
1092,857,17.84,BAG-00001042,DESPACHADA
2830,746,22.76,BAG-00001043,EM_TRANSITO
3400,112,31.7,BAG-00001044,ENTREGUE
1484,373,17.11,BAG-00001045,EXTRAVIADA
392,83,11.99,BAG-00001046,DESPACHADA
4108,147,27.51,BAG-00001047,ENTREGUE
571,952,16.1,BAG-00001048,EM_TRANSITO
3538,258,9.69,BAG-00001049,EM_TRANSITO
4426,101,12.45,BAG-00001050,EXTRAVIADA
4343,437,17.97,BAG-00001051,EXTRAVIADA
994,445,2.87,BAG-00001052,ENTREGUE
1058,970,12.61,BAG-00001053,EXTRAVIADA
597,969,21.81,BAG-00001054,EXTRAVIADA
996,632,11.83,BAG-00001055,DESPACHADA
1532,628,4.62,BAG-00001056,ENTREGUE
4651,883,13.35,BAG-00001057,EXTRAVIADA
533,475,7.96,BAG-00001058,DESPACHADA
1824,842,8.96,BAG-00001059,ENTREGUE
263,732,18.07,BAG-00001060,ENTREGUE
776,617,23.03,BAG-00001061,DESPACHADA
120,777,7.72,BAG-00001062,DESPACHADA
4192,598,23.55,BAG-00001063,EXTRAVIADA
1423,280,4.87,BAG-00001064,DANIFICADA
1848,371,4.88,BAG-00001065,ENTREGUE
1946,453,8.98,BAG-00001066,EM_TRANSITO
3505,881,6.46,BAG-00001067,ENTREGUE
4250,524,10.06,BAG-00001068,EM_TRANSITO
4782,272,17.12,BAG-00001069,ENTREGUE
3889,702,4.17,BAG-00001070,ENTREGUE
526,217,12.64,BAG-00001071,ENTREGUE
1002,940,11.24,BAG-00001072,DANIFICADA
1289,6,19.14,BAG-00001073,EXTRAVIADA
1480,749,16.03,BAG-00001074,DESPACHADA
1753,714,4.92,BAG-00001075,EM_TRANSITO
3221,223,14.49,BAG-00001076,DANIFICADA
3265,731,12.58,BAG-00001077,DESPACHADA
1545,348,27.87,BAG-00001078,DESPACHADA
4716,204,19.74,BAG-00001079,ENTREGUE
4864,524,13.98,BAG-00001080,EXTRAVIADA
3985,158,23.88,BAG-00001081,DESPACHADA
2270,726,29.23,BAG-00001082,EM_TRANSITO
308,702,9.23,BAG-00001083,DESPACHADA
3816,987,10.23,BAG-00001084,ENTREGUE
3133,414,7.38,BAG-00001085,EM_TRANSITO
3930,553,13.38,BAG-00001086,DESPACHADA
2346,812,19.72,BAG-00001087,DESPACHADA
