funcionario_id,voo_id,funcao,data_atribuicao,confirmado
1725,1913,COPILOTO,2025-08-06,True
752,3636,MECANICO_BORDO,2026-04-24,True
4415,3229,COMISSARIO,2025-06-08,False
4960,2991,MECANICO_BORDO,2026-04-05,True
2124,1219,COPILOTO,2025-08-15,True
2990,837,MECANICO_BORDO,2025-11-11,True
3755,243,MECANICO_BORDO,2025-10-20,False
1847,3807,COMISSARIO_CHEFE,2026-01-04,False
4493,1077,MECANICO_BORDO,2025-09-16,True
1526,4104,COMISSARIO,2025-07-16,True
1688,2012,COPILOTO,2026-03-16,True
936,3079,COPILOTO,2025-06-23,True
3070,455,COMISSARIO,2026-05-23,False
4983,1740,COMANDANTE,2025-11-27,True
3319,3872,COPILOTO,2025-10-18,True
175,4896,COMISSARIO_CHEFE,2025-07-22,True
3061,1604,ENGENHEIRO_VOO,2025-12-21,True
1803,652,ENGENHEIRO_VOO,2026-01-30,True
3096,1921,MECANICO_BORDO,2025-07-04,True
3835,209,MECANICO_BORDO,2026-03-14,True
929,4454,ENGENHEIRO_VOO,2026-02-14,True
1191,687,ENGENHEIRO_VOO,2026-04-20,True
3304,4896,MECANICO_BORDO,2025-06-27,True
1956,3723,ENGENHEIRO_VOO,2026-02-06,True
4841,4202,COMANDANTE,2025-11-16,True
2297,929,COMANDANTE,2026-03-31,True
2851,4787,MECANICO_BORDO,2026-05-19,True
2850,166,COMISSARIO,2026-03-25,True
3023,1572,COPILOTO,2025-07-29,False
4516,3890,COMISSARIO_CHEFE,2025-11-05,True
1518,163,ENGENHEIRO_VOO,2025-07-16,True
3331,1951,COMANDANTE,2026-04-14,True
3589,4723,ENGENHEIRO_VOO,2025-07-15,True
1083,3191,COMANDANTE,2025-12-06,True
1086,2358,COMISSARIO_CHEFE,2025-07-05,False
3874,3773,ENGENHEIRO_VOO,2026-02-17,False
3062,3765,COMANDANTE,2025-08-26,True
2602,2259,COMISSARIO_CHEFE,2025-07-26,False
2314,1683,COPILOTO,2026-05-05,True
4857,3903,MECANICO_BORDO,2025-08-04,False
2079,1958,COPILOTO,2026-03-03,True
2150,3743,MECANICO_BORDO,2025-08-16,True
360,4057,MECANICO_BORDO,2025-08-19,True
2111,4135,ENGENHEIRO_VOO,2026-03-07,True
3148,202,COMISSARIO,2025-07-03,True
2327,3285,COPILOTO,2025-11-14,True
153,4535,COPILOTO,2025-12-14,True
1574,2035,ENGENHEIRO_VOO,2025-12-30,True
4580,344,COMISSARIO_CHEFE,2025-12-21,True
2377,2068,COMISSARIO_CHEFE,2025-10-22,True
4401,4106,ENGENHEIRO_VOO,2025-07-18,True
3306,3200,COPILOTO,2026-02-19,True
3185,2059,MECANICO_BORDO,2025-07-19,True
3597,1378,COPILOTO,2025-11-04,False
1942,3138,COMISSARIO,2025-08-19,True
2690,1499,COMANDANTE,2025-07-29,True
1641,907,MECANICO_BORDO,2025-11-29,True
1210,1370,COMISSARIO_CHEFE,2025-07-10,True
2518,528,ENGENHEIRO_VOO,2025-10-22,True
2895,3149,MECANICO_BORDO,2025-09-27,False
3612,2524,COPILOTO,2026-02-18,True
1348,70,COMISSARIO,2026-01-29,True
3441,588,COMANDANTE,2025-07-24,True
976,1888,COMISSARIO_CHEFE,2026-04-19,True
4867,2017,COMANDANTE,2025-12-04,True
1284,3385,COPILOTO,2025-11-07,True
1259,1109,ENGENHEIRO_VOO,2026-01-30,True
854,2212,COMISSARIO_CHEFE,2025-10-01,True
2997,3079,MECANICO_BORDO,2025-07-16,True
2559,1144,COMANDANTE,2025-11-01,True
3823,1219,ENGENHEIRO_VOO,2026-03-29,True
4090,1602,COMISSARIO,2025-06-17,True
2619,2170,COMISSARIO,2025-08-23,True
1790,4382,COMISSARIO_CHEFE,2025-10-18,True
3995,4256,COMANDANTE,2025-06-12,True
2847,1612,COPILOTO,2025-06-24,True
334,959,COMANDANTE,2025-12-18,True
2722,4636,COMISSARIO_CHEFE,2026-03-21,True
2388,2199,COPILOTO,2026-03-02,True
1616,1394,COMANDANTE,2026-04-22,True
2250,3943,COMISSARIO,2025-11-04,True
680,765,COMISSARIO,2026-01-12,True
4196,2881,COPILOTO,2025-12-03,True
718,400,COMISSARIO_CHEFE,2025-09-28,True
114,3696,COMISSARIO,2025-09-25,True
2509,820,COPILOTO,2025-11-18,True
2638,2254,ENGENHEIRO_VOO,2025-07-24,True
1431,759,MECANICO_BORDO,2025-10-24,True
3951,1556,MECANICO_BORDO,2025-11-17,True
1221,1769,COMISSARIO,2025-10-06,True
2771,2522,ENGENHEIRO_VOO,2025-08-15,True
1597,2656,ENGENHEIRO_VOO,2025-07-23,True
983,4574,MECANICO_BORDO,2026-03-01,True
675,1138,COPILOTO,2025-06-14,True
1256,4400,ENGENHEIRO_VOO,2025-08-25,True
1350,828,COPILOTO,2025-12-19,True
1582,2815,COMISSARIO_CHEFE,2025-09-18,False
2383,482,COMISSARIO,2025-08-24,False
328,4829,MECANICO_BORDO,2026-02-15,True
3578,4780,ENGENHEIRO_VOO,2025-10-13,True
4035,3843,COMISSARIO_CHEFE,2025-09-13,True
1617,2176,COMANDANTE,2025-06-09,True
263,4277,COMISSARIO_CHEFE,2026-01-07,True
1467,3625,COMISSARIO_CHEFE,2025-11-20,True
687,4144,ENGENHEIRO_VOO,2025-09-15,True
1032,4319,COMANDANTE,2026-04-14,True
353,344,COMANDANTE,2025-09-01,True
3249,654,COMANDANTE,2025-09-20,True
591,4761,COMISSARIO,2025-09-27,True
4931,1343,COMISSARIO_CHEFE,2025-07-06,True
2460,3663,ENGENHEIRO_VOO,2025-11-27,True
1975,2721,COPILOTO,2026-04-20,False
3475,1468,COPILOTO,2025-12-30,True
718,372,COMANDANTE,2025-12-15,True
4651,1681,MECANICO_BORDO,2026-03-19,True
60,3354,COMISSARIO_CHEFE,2026-04-30,True
572,4813,MECANICO_BORDO,2026-02-09,False
2093,215,MECANICO_BORDO,2025-06-07,True
1992,1805,ENGENHEIRO_VOO,2025-06-20,True
650,3605,COMANDANTE,2026-04-24,False
94,3054,MECANICO_BORDO,2025-12-07,True
2116,3606,MECANICO_BORDO,2025-06-29,False
1294,1328,ENGENHEIRO_VOO,2026-05-08,True
2714,800,ENGENHEIRO_VOO,2026-05-24,True
189,56,COMISSARIO_CHEFE,2026-03-09,True
1871,1780,COMISSARIO,2026-01-24,True
4469,1422,COMISSARIO,2026-05-17,True
625,3703,COMISSARIO_CHEFE,2025-08-12,True
4563,3960,COPILOTO,2025-06-29,True
1809,3456,ENGENHEIRO_VOO,2025-06-10,True
3075,2716,COMISSARIO,2026-04-25,True
2063,4312,MECANICO_BORDO,2025-11-24,True
4096,795,COPILOTO,2025-07-11,True
3177,3710,COMISSARIO,2025-09-08,True
782,1730,MECANICO_BORDO,2026-04-22,True
3597,3564,COMANDANTE,2026-01-29,True
4390,573,COMISSARIO,2025-07-01,True
3213,3035,ENGENHEIRO_VOO,2026-03-25,True
3584,4610,ENGENHEIRO_VOO,2026-05-22,False
712,4919,MECANICO_BORDO,2026-03-19,True
4114,1840,ENGENHEIRO_VOO,2026-05-22,True
2599,696,MECANICO_BORDO,2025-12-29,True
1961,4633,COPILOTO,2025-07-30,True
1749,3089,COPILOTO,2026-03-08,True
2245,719,MECANICO_BORDO,2025-08-21,True
3672,1334,ENGENHEIRO_VOO,2026-05-24,True
1134,4567,COMISSARIO,2025-12-26,False
191,257,COMISSARIO_CHEFE,2025-11-09,False
3492,1362,COMISSARIO_CHEFE,2026-02-12,False
1519,2086,COMISSARIO,2025-06-17,True
2858,4059,ENGENHEIRO_VOO,2026-03-10,False
2666,2537,COMISSARIO_CHEFE,2026-05-03,True
1998,4366,ENGENHEIRO_VOO,2025-09-12,False
1967,769,ENGENHEIRO_VOO,2025-08-01,True
2495,1777,COMISSARIO,2026-02-21,True
1450,35,COPILOTO,2025-06-24,True
51,2108,MECANICO_BORDO,2026-05-15,True
1420,2212,COMISSARIO,2025-06-29,True
4035,4094,COMANDANTE,2026-05-24,True
2692,4611,MECANICO_BORDO,2026-03-08,True
4194,4185,COMANDANTE,2026-01-09,True
3926,1904,ENGENHEIRO_VOO,2025-06-22,True
3515,805,ENGENHEIRO_VOO,2026-05-20,True
3724,4067,COMANDANTE,2025-06-10,True
1286,4902,COMISSARIO_CHEFE,2025-11-10,True
3341,1220,COPILOTO,2026-03-30,True
2150,296,COPILOTO,2026-03-28,True
1753,4278,ENGENHEIRO_VOO,2026-01-24,True
2459,1288,COPILOTO,2025-10-05,False
2923,4724,COPILOTO,2026-03-19,True
3019,1319,COMANDANTE,2026-05-23,True
2683,4459,COMISSARIO,2025-09-27,False
1256,327,ENGENHEIRO_VOO,2025-12-10,True
26,1906,COPILOTO,2026-04-02,True
3709,1837,COMISSARIO_CHEFE,2026-04-06,True
2691,4278,COMISSARIO_CHEFE,2026-04-08,True
4559,4822,COMISSARIO,2025-09-01,True
4137,3907,COMISSARIO_CHEFE,2026-01-19,True
4665,4291,MECANICO_BORDO,2025-09-28,True
2142,4900,COMISSARIO_CHEFE,2026-05-17,True
114,3726,COMISSARIO,2025-06-25,True
159,495,COMISSARIO_CHEFE,2025-10-27,True
3643,1179,COMANDANTE,2025-07-06,False
3271,1657,COMANDANTE,2025-11-17,True
712,3593,COPILOTO,2025-09-26,True
2317,1164,COMANDANTE,2025-12-21,False
1784,1818,ENGENHEIRO_VOO,2025-07-15,True
2270,3821,COMANDANTE,2026-04-25,True
3665,642,COPILOTO,2025-12-17,True
2348,3486,COPILOTO,2025-12-17,True
1345,1195,ENGENHEIRO_VOO,2026-01-14,True
935,3894,MECANICO_BORDO,2025-12-13,True
4277,4479,COPILOTO,2026-03-18,True
3891,1317,COMISSARIO,2025-11-26,True
2847,1969,MECANICO_BORDO,2025-09-16,False
2801,402,ENGENHEIRO_VOO,2025-08-28,True
3001,2273,MECANICO_BORDO,2025-07-12,True
2143,2232,COMISSARIO_CHEFE,2025-10-01,True
1609,2722,COMANDANTE,2025-12-02,True
3044,1520,COMISSARIO_CHEFE,2025-11-25,True
869,313,COPILOTO,2026-02-13,True
492,2008,COMISSARIO,2026-02-04,True
3121,2952,MECANICO_BORDO,2025-08-02,True
693,3750,COPILOTO,2025-08-19,True
4366,4365,COMISSARIO_CHEFE,2026-01-02,True
2964,4476,MECANICO_BORDO,2025-10-19,True
2977,2232,COMANDANTE,2025-07-26,False
1945,4414,MECANICO_BORDO,2026-03-21,True
1971,3340,MECANICO_BORDO,2025-07-04,False
107,2444,MECANICO_BORDO,2025-08-18,True
3238,1365,COMISSARIO,2025-08-09,True
316,3650,COPILOTO,2026-01-21,True
3258,3449,COMISSARIO_CHEFE,2025-06-29,False
528,2328,COPILOTO,2025-06-16,True
1448,1519,COMISSARIO_CHEFE,2026-05-01,True
956,1586,MECANICO_BORDO,2025-11-05,True
4126,2460,MECANICO_BORDO,2026-05-27,True
4656,3953,MECANICO_BORDO,2025-11-04,True
2355,3347,ENGENHEIRO_VOO,2026-01-26,False
1099,3210,MECANICO_BORDO,2026-01-18,True
736,2611,COMISSARIO,2025-09-26,True
4248,1800,COPILOTO,2025-12-03,False
409,4643,COMANDANTE,2025-10-09,True
4619,1308,COMANDANTE,2026-01-29,True
679,1655,ENGENHEIRO_VOO,2025-09-04,True
364,1888,MECANICO_BORDO,2026-03-14,True
3097,1009,COMISSARIO_CHEFE,2026-03-23,True
3605,4699,COMISSARIO,2026-04-11,False
1393,475,ENGENHEIRO_VOO,2026-05-23,False
2378,2958,COMISSARIO_CHEFE,2025-11-24,True
268,2306,COMISSARIO,2025-12-01,False
1127,2380,COMISSARIO_CHEFE,2026-02-09,False
4018,2405,COMISSARIO_CHEFE,2025-12-01,False
210,2044,COMISSARIO_CHEFE,2025-10-14,True
2940,1531,MECANICO_BORDO,2025-11-26,False
391,2476,ENGENHEIRO_VOO,2025-08-14,True
3696,3931,COMISSARIO,2025-06-24,True
618,3536,MECANICO_BORDO,2025-10-20,True
3964,1985,COMISSARIO,2026-01-12,True
4539,4778,COPILOTO,2025-10-30,False
4378,4338,ENGENHEIRO_VOO,2026-03-28,False
2302,2113,COMANDANTE,2025-07-26,True
1755,2080,ENGENHEIRO_VOO,2026-05-21,True
262,2202,MECANICO_BORDO,2025-07-01,False
4931,3520,COPILOTO,2026-02-24,True
3536,4527,MECANICO_BORDO,2026-03-21,False
600,657,MECANICO_BORDO,2026-05-01,True
4419,2636,COMISSARIO_CHEFE,2025-06-05,True
2651,679,ENGENHEIRO_VOO,2026-05-09,True
242,3231,COPILOTO,2025-09-08,True
2958,3514,COMISSARIO_CHEFE,2025-12-06,True
4608,4913,COMISSARIO_CHEFE,2026-05-29,True
858,4358,COMISSARIO,2025-12-05,True
703,3068,COPILOTO,2025-07-12,True
4198,586,ENGENHEIRO_VOO,2025-11-15,True
929,1036,COMISSARIO_CHEFE,2026-02-19,True
2937,3729,COMISSARIO_CHEFE,2026-04-25,True
4509,2578,MECANICO_BORDO,2026-04-27,True
3529,1487,ENGENHEIRO_VOO,2025-12-07,True
2243,2346,COMANDANTE,2026-05-14,False
1974,2693,MECANICO_BORDO,2025-08-05,False
3178,3649,ENGENHEIRO_VOO,2025-11-07,True
3917,2804,COMISSARIO_CHEFE,2026-03-09,True
4167,1134,COPILOTO,2025-08-30,True
1439,833,COMISSARIO,2025-09-03,True
2290,3163,MECANICO_BORDO,2026-05-18,True
2230,1373,MECANICO_BORDO,2025-07-25,True
3257,202,COMANDANTE,2026-03-29,True
2655,319,COMISSARIO,2026-05-31,True
4343,1270,MECANICO_BORDO,2026-04-22,False
1894,916,MECANICO_BORDO,2025-09-26,True
367,44,MECANICO_BORDO,2025-12-29,False
1453,4894,ENGENHEIRO_VOO,2025-08-03,True
1021,4096,COPILOTO,2025-12-07,True
1709,771,COMISSARIO_CHEFE,2025-07-22,True
2477,177,MECANICO_BORDO,2025-07-18,True
3795,1466,COPILOTO,2025-06-15,False
4564,1494,COPILOTO,2025-10-09,True
702,2765,COMANDANTE,2025-12-22,False
3495,3600,COMISSARIO,2025-11-01,False
2102,4731,MECANICO_BORDO,2025-12-28,True
1353,1899,COMISSARIO,2025-08-16,False
3293,3565,COMISSARIO_CHEFE,2025-06-21,True
2843,3158,COMANDANTE,2025-12-13,True
1867,3080,COMISSARIO_CHEFE,2025-07-21,True
3410,4772,COMISSARIO_CHEFE,2025-11-02,True
972,2082,COMISSARIO,2026-03-03,True
3737,2782,COMANDANTE,2025-06-15,True
2485,1915,COMISSARIO_CHEFE,2025-07-10,True
4835,612,ENGENHEIRO_VOO,2026-05-19,True
731,2939,ENGENHEIRO_VOO,2025-10-13,True
4728,494,COPILOTO,2025-10-16,True
734,2997,MECANICO_BORDO,2025-10-19,True
3803,683,COMANDANTE,2026-05-21,True
1778,696,COMISSARIO,2025-06-15,True
1769,969,COMANDANTE,2025-07-06,False
2304,328,COMISSARIO,2025-10-21,True
2214,3604,COMISSARIO_CHEFE,2026-02-27,True
1025,4875,COPILOTO,2026-04-12,True
33,4635,COMISSARIO,2025-10-05,True
563,896,COMANDANTE,2026-05-30,True
4073,1084,COMANDANTE,2026-03-25,True
1894,294,MECANICO_BORDO,2025-08-23,True
4778,1131,COPILOTO,2025-12-17,True
632,3293,COPILOTO,2026-05-28,True
4495,3460,ENGENHEIRO_VOO,2025-10-01,False
4630,1634,COPILOTO,2025-08-21,True
4742,327,COMANDANTE,2025-07-15,True
4103,3874,COMANDANTE,2026-05-13,True
2599,3278,ENGENHEIRO_VOO,2026-01-31,True
4156,4880,ENGENHEIRO_VOO,2026-01-27,False
4160,64,COPILOTO,2025-08-15,False
2304,4467,ENGENHEIRO_VOO,2025-09-27,True
3779,3821,MECANICO_BORDO,2025-12-17,True
4095,1893,MECANICO_BORDO,2025-10-26,True
1574,4072,MECANICO_BORDO,2026-02-12,True
2833,4995,COMISSARIO,2026-05-05,True
4683,2277,ENGENHEIRO_VOO,2025-09-29,True
1165,1766,ENGENHEIRO_VOO,2026-05-29,True
3433,733,MECANICO_BORDO,2026-03-07,False
4013,3069,COMANDANTE,2025-12-10,True
2366,312,ENGENHEIRO_VOO,2026-02-16,True
859,2970,COMANDANTE,2025-10-27,False
3967,2762,COMISSARIO_CHEFE,2026-03-10,True
3597,209,COMANDANTE,2026-01-27,True
4240,792,MECANICO_BORDO,2025-11-06,True
1053,3193,COMISSARIO_CHEFE,2026-02-22,True
2164,3994,COPILOTO,2025-09-04,True
521,1716,COMISSARIO_CHEFE,2026-04-22,True
2928,2128,ENGENHEIRO_VOO,2025-09-16,True
176,2270,MECANICO_BORDO,2026-03-02,True
1875,1061,MECANICO_BORDO,2025-07-19,False
1995,3961,ENGENHEIRO_VOO,2025-11-21,True
67,1366,COMISSARIO,2025-08-12,True
2250,4128,COMISSARIO_CHEFE,2025-07-13,False
762,918,ENGENHEIRO_VOO,2026-01-21,True
2051,2377,MECANICO_BORDO,2025-06-30,True
4756,248,ENGENHEIRO_VOO,2025-10-09,False
325,1016,COMISSARIO_CHEFE,2026-03-27,True
4566,1593,COMANDANTE,2025-12-26,True
826,1179,COMISSARIO_CHEFE,2025-11-20,False
2477,656,COMANDANTE,2026-03-01,True
804,659,MECANICO_BORDO,2026-01-23,True
4682,4564,COMANDANTE,2025-08-11,True
1861,1971,MECANICO_BORDO,2026-05-08,False
3975,3001,COMISSARIO_CHEFE,2026-04-05,False
4825,954,COMISSARIO,2025-06-04,True
2192,4383,COMISSARIO_CHEFE,2025-06-07,True
732,4783,COMISSARIO_CHEFE,2026-05-28,False
4047,3538,ENGENHEIRO_VOO,2026-01-03,True
2179,478,COMISSARIO_CHEFE,2026-04-16,False
153,792,COMISSARIO,2025-11-17,False
3467,4320,COMANDANTE,2025-12-13,True
3648,597,COPILOTO,2025-11-23,True
4649,630,COMANDANTE,2025-08-04,True
4180,2400,COMISSARIO_CHEFE,2025-11-02,True
4798,3822,MECANICO_BORDO,2025-09-07,True
2315,747,ENGENHEIRO_VOO,2025-07-19,False
1533,1551,COMISSARIO_CHEFE,2026-01-21,True
1964,1826,COMANDANTE,2026-03-20,True
2116,3239,COMANDANTE,2025-09-11,True
653,1961,COMISSARIO,2025-07-18,True
2393,2811,COMISSARIO,2026-01-12,True
4909,4157,COMISSARIO_CHEFE,2025-11-27,False
2508,2487,COPILOTO,2026-03-04,True
840,4142,COMISSARIO,2025-09-29,True
4674,588,COMANDANTE,2025-08-24,False
1583,885,MECANICO_BORDO,2025-11-18,True
1675,896,COMISSARIO,2026-02-11,True
4539,2967,ENGENHEIRO_VOO,2025-08-08,True
1673,67,COMANDANTE,2026-06-01,False
4989,1531,COMISSARIO,2025-11-24,True
535,759,COMISSARIO_CHEFE,2026-04-02,False
4104,650,COMISSARIO,2025-07-04,True
2181,1185,ENGENHEIRO_VOO,2026-03-20,True
2297,3400,ENGENHEIRO_VOO,2025-07-30,True
4097,1539,COMISSARIO_CHEFE,2025-06-29,True
4850,1961,COPILOTO,2025-09-02,True
980,3863,MECANICO_BORDO,2026-05-28,True
3224,4978,COPILOTO,2025-12-02,True
3565,3586,COMANDANTE,2025-07-11,True
2935,4426,ENGENHEIRO_VOO,2025-09-25,False
1022,1221,COPILOTO,2025-10-24,True
4957,1790,COPILOTO,2026-01-20,True
1028,3039,COMANDANTE,2026-03-08,False
552,3690,COMISSARIO_CHEFE,2025-07-06,True
342,2743,COMISSARIO,2026-04-26,True
869,1454,ENGENHEIRO_VOO,2026-01-26,True
4956,1046,COPILOTO,2025-08-18,False
1535,3471,COPILOTO,2025-07-27,True
3289,675,COMISSARIO_CHEFE,2025-08-12,True
2743,1679,COMISSARIO,2025-11-27,True
1706,238,COMISSARIO,2026-01-13,True
1165,1953,COMISSARIO_CHEFE,2025-12-14,True
4626,3846,COMISSARIO,2025-10-01,True
4738,4084,MECANICO_BORDO,2026-01-15,True
1557,2046,ENGENHEIRO_VOO,2025-09-20,True
3778,2244,MECANICO_BORDO,2025-06-30,True
1440,4856,COMISSARIO_CHEFE,2025-11-06,True
2342,3868,COMISSARIO_CHEFE,2025-11-05,False
4821,4566,COMISSARIO,2026-04-28,True
4888,1815,COMISSARIO_CHEFE,2026-05-22,True
1243,3203,COMISSARIO,2026-02-09,True
2798,3321,COMANDANTE,2025-06-26,True
2558,3839,COPILOTO,2025-08-06,True
1218,107,COMISSARIO,2026-03-26,True
3985,4759,COMISSARIO,2026-05-10,True
1439,4453,COMANDANTE,2025-06-28,False
642,2242,COMISSARIO,2026-03-03,False
1345,4146,ENGENHEIRO_VOO,2025-10-09,False
2055,1877,COMISSARIO_CHEFE,2026-02-15,False
2368,3236,COMISSARIO,2025-11-08,True
4448,4071,COMISSARIO,2026-05-28,True
1346,628,COPILOTO,2026-01-16,True
1116,2347,COMISSARIO_CHEFE,2026-05-17,True
3482,4582,ENGENHEIRO_VOO,2026-03-20,True
3212,4065,MECANICO_BORDO,2025-07-14,True
4840,2486,COMISSARIO,2025-06-18,False
645,579,COPILOTO,2026-01-31,True
1119,2416,COMANDANTE,2026-01-04,True
4881,2336,COPILOTO,2025-10-10,True
2585,345,COMISSARIO,2025-07-11,True
4141,5,COMISSARIO_CHEFE,2026-02-21,True
1764,889,MECANICO_BORDO,2025-07-04,False
3096,3139,COMANDANTE,2026-01-27,False
3710,3823,COMISSARIO_CHEFE,2026-05-04,True
1211,827,COMANDANTE,2025-11-21,True
258,22,COMISSARIO_CHEFE,2026-04-09,True
348,2862,MECANICO_BORDO,2025-11-13,True
3117,2179,ENGENHEIRO_VOO,2026-02-09,True
1790,312,MECANICO_BORDO,2025-11-08,True
2446,1107,MECANICO_BORDO,2026-05-22,True
4408,4961,COPILOTO,2026-02-25,False
2807,4334,COMISSARIO_CHEFE,2025-09-18,True
3059,3461,COPILOTO,2026-06-01,True
3198,3266,COMANDANTE,2026-01-25,True
936,4187,COMISSARIO_CHEFE,2025-11-05,True
2148,247,MECANICO_BORDO,2025-12-04,False
4500,431,COMISSARIO,2025-07-18,True
1031,2999,COPILOTO,2026-05-05,False
2783,4698,COMISSARIO_CHEFE,2026-03-22,True
4692,3270,COMISSARIO,2025-07-04,True
2363,3194,COMISSARIO,2026-01-11,True
640,3021,COMISSARIO_CHEFE,2025-11-11,False
4397,220,COPILOTO,2025-06-30,True
3263,2563,MECANICO_BORDO,2025-09-24,True
2559,4833,ENGENHEIRO_VOO,2025-06-17,True
4187,3867,COMISSARIO_CHEFE,2026-03-05,True
1753,697,COMISSARIO_CHEFE,2025-06-20,False
4741,4207,MECANICO_BORDO,2025-09-28,True
2459,2645,COPILOTO,2025-10-04,False
1569,2093,MECANICO_BORDO,2026-05-09,True
1888,2628,COMANDANTE,2025-10-28,True
3152,3178,ENGENHEIRO_VOO,2025-12-15,True
491,2460,MECANICO_BORDO,2026-04-05,True
3105,4739,COMANDANTE,2025-07-07,True
2910,1485,COMISSARIO_CHEFE,2025-10-10,True
48,3961,COMANDANTE,2025-11-20,True
4704,699,ENGENHEIRO_VOO,2026-02-05,True
2692,3746,COMISSARIO_CHEFE,2025-09-25,False
555,649,COMANDANTE,2026-03-21,True
2614,2295,ENGENHEIRO_VOO,2025-08-30,True
4454,1683,COMISSARIO_CHEFE,2026-02-07,True
1937,4554,COMISSARIO_CHEFE,2025-11-02,True
2789,897,MECANICO_BORDO,2025-11-25,False
233,4180,COPILOTO,2026-03-08,True
2905,452,ENGENHEIRO_VOO,2026-02-12,True
4013,3998,COMISSARIO,2025-07-15,True
2636,4594,COMANDANTE,2025-10-08,True
2907,4883,MECANICO_BORDO,2025-07-24,True
2926,449,COMANDANTE,2025-12-19,True
2915,3946,COPILOTO,2026-03-15,True
2534,3089,COMANDANTE,2025-08-20,True
1013,3918,ENGENHEIRO_VOO,2026-02-06,True
492,3054,COMISSARIO,2025-07-29,True
3257,4597,COMISSARIO_CHEFE,2025-11-14,True
104,2033,COMANDANTE,2025-09-20,True
1642,3600,COMISSARIO_CHEFE,2026-03-07,True
2020,1571,COMANDANTE,2025-08-02,True
3225,3519,COPILOTO,2025-11-16,True
2372,912,COMANDANTE,2026-04-01,True
2041,2852,COMANDANTE,2026-01-26,True
2453,1801,COMISSARIO,2025-07-31,True
645,3114,ENGENHEIRO_VOO,2025-08-11,True
2790,1357,MECANICO_BORDO,2025-10-28,True
1757,2860,COMISSARIO,2026-05-14,True
1051,1964,ENGENHEIRO_VOO,2025-11-11,True
3959,3618,ENGENHEIRO_VOO,2025-09-25,True
3270,2588,COMISSARIO,2025-06-03,True
2581,1401,COMISSARIO_CHEFE,2025-06-14,True
360,2876,COPILOTO,2026-01-19,True
271,2345,COMISSARIO,2025-06-29,True
1691,1793,ENGENHEIRO_VOO,2025-09-11,True
579,4768,COMISSARIO_CHEFE,2026-05-27,True
2465,457,MECANICO_BORDO,2026-05-26,False
3748,4392,COMISSARIO,2025-07-11,True
1689,2948,COMANDANTE,2025-12-04,False
4690,93,COMISSARIO,2025-11-05,True
2760,4235,ENGENHEIRO_VOO,2025-08-08,True
3160,764,MECANICO_BORDO,2025-10-15,True
1073,167,COMISSARIO,2025-11-17,False
3561,4771,COMISSARIO,2026-03-05,True
1084,1926,COPILOTO,2025-08-15,True
861,98,COPILOTO,2025-08-01,True
1139,4677,COMANDANTE,2025-06-03,True
457,3387,ENGENHEIRO_VOO,2025-07-07,True
1393,3213,ENGENHEIRO_VOO,2026-01-16,True
3463,4157,COPILOTO,2025-06-08,True
901,3383,COMANDANTE,2025-06-28,True
533,3755,COMISSARIO,2026-01-12,True
572,1594,COPILOTO,2025-06-19,True
1437,354,COMISSARIO_CHEFE,2026-01-18,False
3303,85,COMANDANTE,2026-02-10,True
2301,2790,COMISSARIO,2025-09-17,True
3925,4385,COMISSARIO,2025-10-07,True
4798,3736,COMISSARIO_CHEFE,2026-05-11,True
4100,2373,COMISSARIO_CHEFE,2026-01-21,True
4207,4917,COMANDANTE,2025-10-27,False
2576,644,COPILOTO,2025-12-09,True
3729,3659,COMISSARIO,2025-10-30,False
4755,4814,COMANDANTE,2025-10-20,True
1395,3385,MECANICO_BORDO,2026-01-14,True
3673,1090,COPILOTO,2025-07-31,True
2912,324,COMANDANTE,2026-01-26,True
206,1692,COMANDANTE,2026-04-05,False
3897,3385,COMISSARIO,2025-11-03,True
940,3411,COMISSARIO,2025-11-06,False
2055,1795,COPILOTO,2025-12-12,True
1727,2208,COMANDANTE,2025-07-13,True
1008,715,COPILOTO,2025-09-14,True
3549,2590,COPILOTO,2026-03-19,True
3605,2321,COMANDANTE,2026-01-20,True
3262,2916,MECANICO_BORDO,2026-03-15,True
968,3357,COMANDANTE,2025-11-01,False
2009,2521,COMISSARIO_CHEFE,2025-08-14,True
2922,3180,MECANICO_BORDO,2026-01-23,True
2691,4768,MECANICO_BORDO,2025-11-20,False
807,3751,COMISSARIO_CHEFE,2025-11-17,True
1038,3374,COMISSARIO,2025-12-18,True
4348,2006,COPILOTO,2025-09-29,True
205,2310,ENGENHEIRO_VOO,2025-10-08,False
2936,940,COMISSARIO,2025-12-07,False
3966,110,MECANICO_BORDO,2025-09-20,True
4428,4245,COMANDANTE,2026-04-02,False
1144,4524,COMANDANTE,2026-01-08,True
3709,2026,COMISSARIO,2025-09-11,False
76,2902,COMISSARIO_CHEFE,2025-07-19,True
3417,4323,COPILOTO,2025-07-23,True
1303,2523,COMISSARIO_CHEFE,2026-02-28,True
1013,2266,ENGENHEIRO_VOO,2025-10-15,False
2468,2847,MECANICO_BORDO,2025-07-15,True
105,213,MECANICO_BORDO,2026-02-16,True
1201,3685,COMISSARIO_CHEFE,2025-11-27,True
567,2244,COMISSARIO_CHEFE,2025-08-26,True
2980,3329,ENGENHEIRO_VOO,2025-06-05,True
1280,3955,COMISSARIO,2026-05-09,True
814,1163,COMISSARIO,2025-12-06,True
1918,1767,COPILOTO,2026-02-16,True
