passageiro_id,voo_id,categoria_tarifa_id,codigo_reserva,data_reserva,preco_total,status
2340,3130,113,PHPUNM,2025-11-28 12:55:19+00:00,459.98,CANCELADA
3181,2401,67,MS5YSA,2026-04-13 23:43:10+00:00,1890.3,EMBARCADA
490,534,103,6X6MBE,2026-05-01 05:48:01+00:00,1943.73,CANCELADA
2738,138,426,G9MKN1,2025-12-08 03:09:23+00:00,1248.0,CONFIRMADA
1106,4127,233,VKRPF4,2026-05-22 21:25:31+00:00,362.03,CANCELADA
4997,1231,338,7Q3B7L,2026-02-17 16:25:00+00:00,354.7,CANCELADA
3705,2505,663,4ZKSIJ,2026-05-11 14:07:28+00:00,1507.11,CANCELADA
2693,3298,412,H33Z56,2026-04-16 03:04:09+00:00,5014.69,CONFIRMADA
4636,205,687,XQ1X9L,2026-01-30 11:19:35+00:00,6873.21,EMBARCADA
50,4660,513,DXVAEC,2025-06-03 08:39:02+00:00,342.48,EMBARCADA
4497,3457,518,6GRBWA,2026-04-03 12:13:24+00:00,1464.93,CANCELADA
1067,4650,725,MXWZKG,2025-10-07 11:38:35+00:00,297.54,PENDENTE
1715,3553,702,RV0D5K,2025-10-07 02:25:42+00:00,1402.97,CANCELADA
3507,2638,783,W9WPQ6,2025-10-02 14:37:08+00:00,342.48,NO_SHOW
224,1326,415,1VMT09,2026-01-26 16:52:47+00:00,4187.14,CANCELADA
601,3971,506,RABO5G,2025-11-05 08:50:05+00:00,1446.53,NO_SHOW
3156,3272,44,C46U4J,2025-06-15 16:55:15+00:00,854.22,CANCELADA
1285,2478,915,QVKV1C,2026-04-13 19:45:33+00:00,1220.94,CONFIRMADA
4044,86,578,B2V2KH,2025-07-15 21:14:13+00:00,908.43,CANCELADA
2968,1582,104,BNCQ4R,2025-10-04 14:33:26+00:00,3383.11,NO_SHOW
2284,962,650,RBJTFJ,2025-10-03 14:54:06+00:00,370.7,EMBARCADA
135,4089,839,J3E44H,2026-01-15 09:08:58+00:00,1401.04,EMBARCADA
2008,73,647,S6X9R6,2026-04-14 07:09:27+00:00,2287.54,PENDENTE
196,2864,967,M3PSR0,2025-12-18 01:28:57+00:00,3941.19,CANCELADA
697,2265,789,M5WHAW,2026-01-14 03:18:50+00:00,8360.53,CANCELADA
4860,726,845,NIW3IO,2026-02-14 05:43:01+00:00,2828.03,CONFIRMADA
3533,3636,640,ZVBTCS,2026-03-29 15:30:37+00:00,1514.26,NO_SHOW
4884,608,196,S2LVA0,2025-08-03 07:23:50+00:00,2002.49,EMBARCADA
2504,2748,977,HEJRL7,2025-12-12 17:07:34+00:00,1882.77,CANCELADA
1417,4200,167,T470AZ,2026-05-19 12:28:32+00:00,4782.33,PENDENTE
1739,3380,366,DE78W3,2026-04-12 13:16:11+00:00,5141.72,PENDENTE
643,1063,885,8EIUQM,2025-06-16 11:54:29+00:00,5215.48,NO_SHOW
1106,1291,821,ELW538,2025-10-19 10:26:55+00:00,1645.12,PENDENTE
293,4119,204,QAV1CL,2026-04-24 07:35:11+00:00,2381.95,NO_SHOW
3611,4007,494,X6YMVM,2026-04-26 03:18:05+00:00,651.92,PENDENTE
421,1403,208,VZV423,2026-01-05 15:38:56+00:00,7997.17,EMBARCADA
1568,3867,878,2LKL3V,2026-01-05 13:21:26+00:00,1344.06,CONFIRMADA
3543,104,222,CNZ6HK,2026-05-07 17:44:46+00:00,427.92,PENDENTE
784,4685,421,02M2WD,2025-12-09 20:04:00+00:00,1598.18,CANCELADA
3419,4628,737,SXE3RU,2025-09-13 06:13:15+00:00,1655.64,CONFIRMADA
205,3735,372,6Z9366,2026-03-30 12:39:56+00:00,1147.32,NO_SHOW
1485,4759,389,9SP62G,2025-09-05 17:53:35+00:00,7875.86,PENDENTE
3673,163,700,ESLV78,2025-08-31 06:01:55+00:00,1158.12,EMBARCADA
4837,2051,748,3KQC11,2026-05-19 15:27:32+00:00,5109.45,CANCELADA
4114,1301,482,IL35TG,2025-08-17 11:22:47+00:00,1871.83,PENDENTE
4631,4249,951,A8JYRY,2025-10-22 17:06:35+00:00,5770.62,PENDENTE
4802,4678,184,J2N7UI,2026-02-25 11:36:14+00:00,2836.88,CONFIRMADA
4288,3154,606,SSBIN9,2025-11-11 17:11:45+00:00,1966.38,PENDENTE
4351,3004,600,4GEW4Y,2025-10-04 21:02:04+00:00,1223.82,CANCELADA
3603,1957,680,RK7EV2,2026-02-22 06:21:05+00:00,526.06,PENDENTE
328,4513,691,7VRKIK,2026-06-01 03:26:00+00:00,4532.89,EMBARCADA
4315,3954,693,87CTFL,2025-10-23 22:40:12+00:00,468.32,EMBARCADA
4701,4407,993,FE6D9P,2026-01-12 10:35:17+00:00,498.09,NO_SHOW
1509,1320,544,72VJH6,2025-09-24 08:47:25+00:00,2097.38,CANCELADA
2140,2743,285,GAAYIS,2026-05-30 18:19:14+00:00,1883.31,NO_SHOW
31,4071,703,PMKS1M,2026-02-08 21:21:25+00:00,2617.63,CONFIRMADA
2821,3707,238,03G55Q,2025-12-19 11:19:04+00:00,901.28,EMBARCADA
2925,255,382,M1OYMI,2025-12-29 12:49:49+00:00,408.55,CONFIRMADA
4633,1675,735,KOS705,2025-09-19 15:46:25+00:00,2818.59,CONFIRMADA
2822,4582,556,GH4GZA,2025-12-08 22:49:43+00:00,848.06,PENDENTE
3104,511,931,W2YL09,2025-10-15 19:36:28+00:00,4801.17,CONFIRMADA
3482,1960,359,KFD568,2025-10-10 04:48:58+00:00,1242.85,EMBARCADA
3020,3556,244,OYEY2Q,2025-10-24 01:39:36+00:00,2695.02,CONFIRMADA
1592,1014,396,8JPEBK,2026-03-20 06:18:32+00:00,198.57,EMBARCADA
59,1907,290,MHU5UK,2026-04-06 14:17:38+00:00,2672.92,PENDENTE
1976,2791,607,575TLJ,2025-09-11 15:10:34+00:00,4606.5,CANCELADA
1204,4175,518,U9TIMH,2025-07-11 01:41:23+00:00,1075.3,PENDENTE
3998,3705,35,JPD1H8,2025-09-05 10:00:40+00:00,264.36,EMBARCADA
4341,3141,997,QTM8YK,2026-03-09 18:32:00+00:00,1422.64,CONFIRMADA
1018,2792,142,GXNHVC,2026-02-22 04:55:32+00:00,1815.09,EMBARCADA
1140,4552,7,Q0WR6C,2025-08-14 15:54:19+00:00,5923.71,PENDENTE
585,4778,105,CMU30X,2026-04-27 11:14:55+00:00,353.83,PENDENTE
4435,3023,432,52CNDG,2025-10-28 04:12:54+00:00,1215.18,PENDENTE
3816,2391,561,3KLVRV,2026-04-17 07:24:23+00:00,240.33,CANCELADA
4293,3432,161,M548X4,2025-06-09 13:13:43+00:00,2221.03,CONFIRMADA
3813,3471,683,W9ROG9,2026-04-20 05:04:07+00:00,2147.07,EMBARCADA
4425,1709,6,EJYDO1,2025-09-25 22:41:58+00:00,6095.48,EMBARCADA
3135,2170,555,5AGW0Y,2026-04-19 09:23:59+00:00,2783.7,NO_SHOW
2605,4887,34,TYTR7X,2026-01-21 19:11:52+00:00,303.41,EMBARCADA
4154,228,415,PM5D32,2026-04-23 19:54:39+00:00,2236.35,CANCELADA
4805,3404,36,CQHOMH,2025-09-25 00:25:34+00:00,1051.17,NO_SHOW
1888,2688,17,QFBLKL,2025-08-31 01:34:13+00:00,1913.55,PENDENTE
2864,2055,312,GA4Z8L,2026-05-10 15:46:14+00:00,4801.07,PENDENTE
793,4754,80,S8TA2I,2026-04-06 16:43:23+00:00,161.7,NO_SHOW
375,393,483,1OZFLR,2026-03-28 19:59:06+00:00,1721.46,CONFIRMADA
4866,4976,22,2OTB5M,2025-10-03 09:51:37+00:00,2275.59,PENDENTE
2905,1066,902,3T1WM1,2025-08-02 02:12:08+00:00,1537.07,PENDENTE
1584,997,807,X9J2AH,2026-01-30 03:59:47+00:00,2400.1,EMBARCADA
3016,3924,398,6EMJW2,2025-07-30 23:21:44+00:00,2269.0,CONFIRMADA
1741,3374,575,IHPZ6M,2025-09-07 22:32:06+00:00,2626.79,EMBARCADA
4852,1399,487,2QRQO6,2025-06-25 22:19:27+00:00,6381.98,CONFIRMADA
1134,3681,185,E4QVRF,2026-02-10 06:39:11+00:00,4765.2,EMBARCADA
2039,1585,143,5E0XUF,2025-10-05 06:26:55+00:00,2099.29,PENDENTE
3092,3457,179,NHTYKM,2025-11-07 16:05:53+00:00,2558.47,CANCELADA
776,4300,214,D47YRO,2025-06-28 19:59:50+00:00,1620.58,EMBARCADA
2732,3512,570,QDL30T,2026-02-28 06:05:18+00:00,839.58,EMBARCADA
3380,1347,164,INERG4,2026-02-04 02:42:04+00:00,281.05,CONFIRMADA
372,3260,874,XJJ789,2026-03-01 16:47:01+00:00,1644.38,NO_SHOW
1861,1085,713,JLHPCK,2026-04-21 01:08:29+00:00,1823.11,CANCELADA
4315,1327,857,1CZ6ET,2025-07-11 23:15:17+00:00,1242.74,EMBARCADA
1459,4913,673,1DTZ6V,2026-05-18 17:51:37+00:00,978.62,NO_SHOW
1974,1250,533,O49UBV,2025-10-18 05:02:45+00:00,179.15,CONFIRMADA
1032,223,497,QY2CS7,2025-08-10 15:02:13+00:00,813.41,CANCELADA
2973,903,687,YIYA23,2025-12-09 19:12:57+00:00,7127.06,NO_SHOW
1855,1457,46,KM9W0Z,2025-07-29 06:01:54+00:00,1542.94,PENDENTE
345,34,630,3HQYUZ,2025-12-09 08:18:34+00:00,2934.81,PENDENTE
4417,4621,835,4CMWGN,2026-05-27 15:43:11+00:00,4230.33,CONFIRMADA
2862,1950,716,HS9VQU,2026-05-18 01:45:06+00:00,1137.58,NO_SHOW
1047,3006,673,94PBH2,2025-11-25 19:13:42+00:00,408.79,CANCELADA
4570,3966,581,BV4DV3,2025-08-24 03:36:52+00:00,908.94,NO_SHOW
4930,4129,932,AP1BPN,2025-12-21 09:45:03+00:00,5731.54,NO_SHOW
3790,1743,608,OGG9IQ,2025-08-09 14:42:54+00:00,3707.11,NO_SHOW
1654,2630,565,OPQ2DU,2026-05-12 15:14:56+00:00,3961.23,PENDENTE
4051,1540,651,YWUKBY,2025-06-04 16:59:33+00:00,3353.99,PENDENTE
454,1062,805,N69G0D,2025-07-29 13:53:43+00:00,3713.56,NO_SHOW
2337,1107,463,0IWXMV,2026-03-04 01:57:51+00:00,2241.04,EMBARCADA
1515,1269,381,KQ0MHA,2026-04-27 13:33:50+00:00,1582.73,NO_SHOW
2271,3325,556,2DS1MM,2025-11-05 17:14:32+00:00,1312.9,PENDENTE
2586,314,479,150G9S,2026-04-28 07:25:27+00:00,647.59,NO_SHOW
433,3281,922,VTXK1U,2025-09-11 05:32:48+00:00,1115.98,EMBARCADA
1036,61,764,MW6PBL,2025-06-13 17:15:22+00:00,1591.96,PENDENTE
2661,4214,201,JSR6UK,2025-12-01 14:19:19+00:00,1241.27,EMBARCADA
3349,4407,103,UE1DX8,2026-06-01 12:04:12+00:00,1089.57,EMBARCADA
2611,4797,933,RFOYQM,2026-04-17 15:22:55+00:00,166.17,EMBARCADA
428,4767,80,2O645P,2026-05-11 19:42:07+00:00,1313.25,EMBARCADA
2812,1706,589,6RO6KQ,2025-11-10 19:24:39+00:00,7511.97,CANCELADA
1823,2672,269,O96QR6,2026-04-30 04:55:00+00:00,10121.34,NO_SHOW
4571,2448,591,MOJO4A,2025-10-19 03:22:29+00:00,1440.11,EMBARCADA
3657,403,886,K219R1,2026-03-15 06:04:10+00:00,3294.54,CANCELADA
1403,2759,516,6B53A7,2025-10-14 22:31:27+00:00,588.59,EMBARCADA
3160,4018,17,CR0PUI,2026-05-08 06:27:10+00:00,160.55,PENDENTE
1818,2092,862,GALXLM,2026-01-01 12:24:43+00:00,804.94,NO_SHOW
3471,4753,507,DQJFD1,2026-03-27 16:36:26+00:00,7071.43,CANCELADA
4511,1442,534,H9P9OC,2025-06-17 07:30:54+00:00,817.16,PENDENTE
2504,2026,927,LO3233,2025-09-01 02:42:34+00:00,5716.53,CONFIRMADA
4007,3111,140,K3NIA2,2026-01-31 16:10:20+00:00,1944.67,NO_SHOW
2622,2065,263,ALY3V1,2025-12-25 07:29:50+00:00,596.33,CONFIRMADA
4927,4408,470,PD8L9D,2025-10-09 02:18:17+00:00,470.0,CONFIRMADA
3165,1523,337,3EY0U7,2026-03-02 09:50:12+00:00,1189.72,NO_SHOW
1664,1928,636,AT6NDL,2025-12-17 07:16:37+00:00,446.39,CONFIRMADA
4205,3816,470,5Z3SUT,2026-02-27 16:02:20+00:00,386.87,PENDENTE
453,2830,346,Y9ULIM,2026-04-13 02:07:24+00:00,4744.19,EMBARCADA
2051,1655,423,MY3G15,2025-11-21 02:41:07+00:00,222.13,PENDENTE
3828,3069,827,3W89LV,2025-08-07 02:31:01+00:00,682.04,CONFIRMADA
4432,1744,883,SERJ80,2026-02-08 03:43:24+00:00,994.35,EMBARCADA
4302,4871,440,TFSG9L,2025-06-06 18:54:55+00:00,1291.36,EMBARCADA
3234,427,728,J2B20U,2026-05-19 07:34:08+00:00,4081.71,CONFIRMADA
1475,2996,251,B1AVOZ,2025-06-26 19:18:00+00:00,2676.05,PENDENTE
1695,2338,614,UMITG5,2025-06-09 07:57:47+00:00,876.51,CANCELADA
2231,1248,638,24HMGV,2025-06-05 18:00:22+00:00,421.48,CONFIRMADA
4383,4945,29,9WF7KK,2026-05-09 15:54:15+00:00,1193.24,CONFIRMADA
1956,2841,53,BENY3X,2025-08-14 16:40:40+00:00,349.58,CANCELADA
2222,4761,244,QM0GSH,2025-08-21 11:09:24+00:00,2437.09,CANCELADA
99,3426,876,VS0VNA,2026-03-26 14:40:35+00:00,205.98,CONFIRMADA
3798,2949,414,V8OYMZ,2026-04-13 20:29:10+00:00,652.33,CANCELADA
2537,4321,661,XPRWSH,2026-03-15 04:09:10+00:00,883.18,CONFIRMADA
311,1524,554,YLBJ2N,2025-09-22 14:24:38+00:00,1621.92,EMBARCADA
4070,2296,18,6J0SKZ,2025-07-07 12:13:24+00:00,1011.18,EMBARCADA
3349,3578,259,GWVTN2,2025-09-22 10:06:11+00:00,1069.44,CANCELADA
971,4919,625,IBA2J2,2025-08-22 04:06:58+00:00,868.66,EMBARCADA
979,1267,852,J1MHTE,2025-07-30 13:43:32+00:00,4687.35,EMBARCADA
2920,1074,659,4UYBX2,2025-08-20 06:44:14+00:00,2585.45,PENDENTE
555,2971,133,N8HY48,2025-10-15 16:22:43+00:00,591.5,EMBARCADA
2027,1832,347,SR37BB,2025-08-25 16:37:11+00:00,5548.26,EMBARCADA
1074,3526,453,V7DS83,2026-04-29 05:38:23+00:00,572.47,CANCELADA
3712,3950,895,LKG3AR,2025-10-25 10:16:57+00:00,1441.26,EMBARCADA
4083,1115,255,9WVGZ4,2025-10-18 07:27:44+00:00,3636.68,PENDENTE
1285,1647,273,KCCUJ3,2026-02-03 20:53:35+00:00,321.69,CANCELADA
4887,1378,913,3RKERF,2025-11-22 06:08:51+00:00,878.66,CONFIRMADA
2910,4495,812,G8FGS9,2025-10-22 04:19:46+00:00,5184.43,CANCELADA
2083,4138,664,ABVVBN,2025-10-18 21:19:40+00:00,3135.78,EMBARCADA
298,2051,163,SY35WZ,2025-07-15 09:31:39+00:00,1417.02,CANCELADA
4913,611,27,AAJTFL,2026-05-16 13:55:27+00:00,4221.65,NO_SHOW
2848,1980,730,WTVYXC,2025-09-24 07:33:21+00:00,2029.56,CANCELADA
1644,3613,425,SI0XHF,2026-03-18 12:46:48+00:00,139.44,PENDENTE
4284,4319,471,R8B008,2025-07-27 20:11:05+00:00,5401.36,PENDENTE
4199,4796,297,61UZ6O,2026-03-08 06:41:51+00:00,826.76,NO_SHOW
3290,1711,863,BGUGY6,2025-06-09 17:21:49+00:00,496.31,CANCELADA
718,2677,958,R7VRQQ,2026-04-03 03:37:51+00:00,1768.16,PENDENTE
4813,1395,354,DM3UXM,2025-08-30 15:44:31+00:00,2011.14,NO_SHOW
762,1002,517,IL6K8O,2025-09-05 01:56:39+00:00,976.99,EMBARCADA
1745,3660,153,KLUU02,2025-12-31 09:44:04+00:00,1595.96,CANCELADA
2348,1947,329,ETJG70,2026-05-16 19:47:56+00:00,1697.77,PENDENTE
3839,817,614,XHMSCL,2025-09-02 13:10:18+00:00,737.0,CONFIRMADA
2297,1133,485,1DGGK8,2025-08-30 14:40:17+00:00,2312.91,CANCELADA
2163,4907,709,47UNMM,2025-12-08 05:12:05+00:00,1216.19,EMBARCADA
4033,3172,950,A3UUCB,2026-01-21 13:22:07+00:00,3961.21,NO_SHOW
2354,2318,698,7OESRM,2025-06-08 13:37:41+00:00,2121.45,CONFIRMADA
3810,4454,880,RFZ1HO,2025-12-18 07:43:42+00:00,1530.48,CANCELADA
4717,2259,959,U5FD88,2026-05-27 06:54:06+00:00,132.86,EMBARCADA
4183,531,799,QBL3O1,2026-04-02 21:43:49+00:00,416.6,CANCELADA
3844,269,478,20HP28,2025-09-15 08:31:23+00:00,748.91,NO_SHOW
171,4705,244,I3VPVN,2025-10-28 12:20:55+00:00,2069.51,EMBARCADA
1027,155,897,WXJ7L3,2025-06-08 04:38:06+00:00,1269.57,PENDENTE
3567,1746,579,9DLBNP,2026-01-16 15:54:58+00:00,1062.74,PENDENTE
2910,877,888,TE6DPW,2026-03-03 06:08:56+00:00,7791.95,PENDENTE
2643,1146,178,HGXOLP,2026-05-13 17:37:22+00:00,973.29,EMBARCADA
413,93,420,W1LH0N,2026-04-19 06:36:00+00:00,1837.51,PENDENTE
59,107,675,W5QTKC,2025-09-02 12:39:42+00:00,1528.0,EMBARCADA
392,2783,37,Y4UFJJ,2026-03-13 00:41:47+00:00,1060.41,CONFIRMADA
276,4686,157,IWPT8M,2025-11-11 09:31:41+00:00,1097.06,PENDENTE
1038,4943,868,PH3I2E,2026-03-20 19:47:03+00:00,5116.54,PENDENTE
4618,1654,730,1OD0PQ,2026-03-04 12:11:59+00:00,243.37,NO_SHOW
1843,1682,233,LNPOC8,2025-11-21 21:47:06+00:00,1010.48,PENDENTE
2811,4288,880,MTRYNJ,2025-10-03 09:09:17+00:00,1685.02,EMBARCADA
2531,3351,868,WK6CLY,2026-05-15 19:28:49+00:00,6553.5,EMBARCADA
4612,3816,541,7O9DXS,2026-05-26 06:04:14+00:00,292.37,CONFIRMADA
725,3614,512,14S7R9,2026-03-20 15:47:08+00:00,7074.07,NO_SHOW
2633,743,735,DCVOS3,2025-12-18 10:44:30+00:00,3097.26,NO_SHOW
2899,4246,236,BWWQJC,2026-02-22 02:40:51+00:00,1656.07,CONFIRMADA
2505,1709,823,PIEPXA,2026-05-10 15:01:11+00:00,2828.3,PENDENTE
3977,709,345,ACTF6B,2025-09-21 23:00:48+00:00,1802.89,CANCELADA
4542,3716,495,NEIMBZ,2025-10-05 17:57:02+00:00,3648.51,PENDENTE
2111,2081,157,1WGXAY,2026-03-22 03:50:31+00:00,618.24,NO_SHOW
4398,4034,866,0UG58D,2026-02-28 00:59:34+00:00,4745.34,CONFIRMADA
574,1827,8,DJEGPQ,2025-12-11 20:38:56+00:00,2616.08,CONFIRMADA
8,921,373,W81JTW,2026-05-03 02:54:59+00:00,265.41,NO_SHOW
3791,4092,152,HTSG6A,2026-04-23 03:08:17+00:00,6949.21,EMBARCADA
3242,532,797,060G48,2026-05-28 10:37:40+00:00,1121.69,NO_SHOW
49,4076,818,2BDOPT,2025-11-17 22:04:09+00:00,194.29,CANCELADA
3698,3522,647,3VU045,2026-01-14 14:14:01+00:00,5528.41,PENDENTE
3720,1709,377,AQ5FER,2025-09-29 17:16:13+00:00,2657.63,CONFIRMADA
4251,4894,974,YKZWVB,2025-07-04 21:38:43+00:00,285.74,EMBARCADA
3449,983,356,Q0E1Z1,2026-04-26 05:24:56+00:00,1522.31,CANCELADA
2593,2031,819,GW9HBP,2026-04-16 01:58:53+00:00,1118.67,NO_SHOW
3048,469,494,8WCK7K,2025-10-03 02:51:37+00:00,670.11,NO_SHOW
451,2695,578,75C8WJ,2026-01-02 00:51:34+00:00,269.85,CANCELADA
1930,1992,619,14XDEW,2025-11-10 10:43:33+00:00,2692.88,NO_SHOW
2672,3421,33,8POUPF,2026-05-03 03:02:17+00:00,1490.2,PENDENTE
4147,3839,448,EBACEN,2025-11-30 04:16:21+00:00,3688.29,NO_SHOW
4824,3936,192,WOQBZT,2026-02-13 07:35:37+00:00,1320.97,CONFIRMADA
217,4830,178,R2B6ZX,2025-11-13 17:49:09+00:00,1261.97,CANCELADA
4992,4241,162,VE1CNR,2026-04-07 21:33:39+00:00,3100.3,CANCELADA
236,2070,678,G4HDID,2025-10-18 23:02:05+00:00,931.32,CANCELADA
1252,4299,531,Z3GJCL,2025-07-15 05:52:34+00:00,3803.16,PENDENTE
2479,4754,126,FWWS49,2025-07-12 14:20:39+00:00,531.6,CONFIRMADA
4398,1540,848,B6V3PW,2026-02-01 17:02:46+00:00,6819.26,NO_SHOW
4833,544,858,F9TQXW,2025-07-05 17:58:15+00:00,2011.28,CANCELADA
1833,1703,738,1XSGLT,2026-02-04 11:35:57+00:00,1421.99,CONFIRMADA
3187,2296,415,ZL6D4P,2025-12-09 06:55:19+00:00,1954.94,CANCELADA
4012,4231,607,DA72RJ,2025-07-02 22:42:41+00:00,657.46,PENDENTE
2575,4096,17,MJWSIJ,2025-07-15 08:45:44+00:00,1654.08,NO_SHOW
39,4041,443,0C9NFP,2026-01-02 10:02:31+00:00,3387.27,NO_SHOW
4139,2367,152,5CYTTA,2026-03-30 20:52:33+00:00,7410.68,PENDENTE
4105,3854,626,NVBUM0,2025-07-04 00:04:35+00:00,5239.28,NO_SHOW
2877,2038,731,TRYW45,2025-08-09 04:55:44+00:00,4975.0,EMBARCADA
3812,7,678,Z3EEID,2026-03-31 17:30:43+00:00,1338.97,PENDENTE
1391,3004,47,L456GE,2026-01-22 03:10:39+00:00,3150.0,EMBARCADA
3364,2829,582,FHQLLN,2025-12-17 07:51:25+00:00,1270.07,CONFIRMADA
2013,3054,784,ZY8DDR,2025-12-13 22:46:54+00:00,3995.5,PENDENTE
4285,2953,831,EFDU7L,2025-06-29 21:51:31+00:00,1161.03,CANCELADA
3513,635,664,B8K6PW,2025-10-29 07:15:39+00:00,657.07,EMBARCADA
101,517,783,YG9Q6C,2026-01-23 04:38:25+00:00,1634.02,PENDENTE
2581,3510,748,PFI5ZR,2025-09-20 09:56:38+00:00,1709.06,NO_SHOW
4261,4002,233,F44B6B,2025-10-21 04:28:27+00:00,130.63,CANCELADA
2475,4102,319,S37UOG,2026-04-20 00:49:48+00:00,656.69,EMBARCADA
1722,4489,751,2V7Y31,2025-10-14 15:44:07+00:00,4473.99,EMBARCADA
2322,303,615,S5I8P8,2025-10-21 08:53:21+00:00,861.98,NO_SHOW
1073,1887,461,0BYIS4,2026-04-19 05:02:47+00:00,614.43,NO_SHOW
4886,3684,877,VPQ5QZ,2026-02-13 13:13:07+00:00,1813.82,PENDENTE
3450,3443,879,8B129C,2025-09-19 04:50:06+00:00,373.06,NO_SHOW
2475,3327,763,E0BM7Z,2025-12-26 18:43:11+00:00,1133.16,CANCELADA
528,2293,286,9A96DF,2025-07-11 02:05:56+00:00,1511.04,CONFIRMADA
2028,4275,331,E9FYRH,2026-05-18 15:16:08+00:00,2856.41,EMBARCADA
2785,266,871,UHPI7B,2026-04-25 20:57:25+00:00,846.78,PENDENTE
937,1197,161,Q8XDXB,2025-07-25 15:36:14+00:00,2274.01,NO_SHOW
3308,3496,179,NJHM8U,2026-02-28 17:58:32+00:00,2277.14,CANCELADA
1060,2895,99,XAOX1A,2025-09-23 09:46:19+00:00,493.06,CANCELADA
3998,2701,106,R94QAW,2025-09-21 05:01:33+00:00,556.82,EMBARCADA
580,3431,409,7Q5EP2,2025-09-06 08:06:48+00:00,4839.57,NO_SHOW
3669,2249,519,J9KYJO,2025-07-27 22:30:05+00:00,439.44,CANCELADA
4317,375,101,G23F77,2025-08-05 03:32:52+00:00,1313.62,NO_SHOW
676,3646,697,ELCQYE,2025-08-06 14:15:00+00:00,1059.83,EMBARCADA
3248,608,304,6R8DDD,2026-05-07 12:45:55+00:00,3101.9,PENDENTE
3465,2559,506,4EGZHI,2026-03-06 10:45:28+00:00,4277.45,EMBARCADA
2581,2149,911,1K4A5F,2026-02-16 14:08:21+00:00,3775.25,NO_SHOW
2329,91,590,KHTAQM,2026-05-18 00:53:23+00:00,1195.81,CONFIRMADA
401,4001,341,1CMBF4,2026-05-31 02:18:59+00:00,1791.51,NO_SHOW
2083,669,913,LIRJBF,2026-02-26 03:27:52+00:00,187.37,PENDENTE
1774,1199,812,V4O1X2,2025-06-11 20:43:24+00:00,3039.34,CANCELADA
246,1572,231,Q9F57T,2026-03-02 08:36:11+00:00,3919.19,NO_SHOW
2604,3939,736,B2SIZV,2026-02-02 04:32:39+00:00,1409.14,CONFIRMADA
3029,3271,967,ZFZ0G9,2026-02-11 01:20:44+00:00,2425.54,CANCELADA
4503,2030,245,BZ2U1J,2025-12-25 21:11:45+00:00,1246.88,CONFIRMADA
420,321,93,WZLSEB,2025-12-09 09:00:22+00:00,48.03,CONFIRMADA
3864,2597,148,62IQMF,2025-11-25 17:32:40+00:00,6045.22,PENDENTE
2389,4977,12,SMFYFA,2026-02-18 09:38:42+00:00,629.89,PENDENTE
3135,3126,833,3WGG17,2025-10-14 23:39:04+00:00,519.5,NO_SHOW
1119,230,614,V7KBT6,2025-09-24 13:39:56+00:00,1363.85,CANCELADA
2500,2752,556,3V7I3X,2025-11-06 13:06:16+00:00,1980.16,NO_SHOW
2736,2611,460,PSLO46,2026-02-16 17:01:31+00:00,638.73,NO_SHOW
3293,2838,584,ME937H,2026-02-28 19:45:15+00:00,979.79,EMBARCADA
4447,3823,989,B2K8MT,2025-07-22 03:37:19+00:00,3031.31,EMBARCADA
1549,1474,743,RN1KXR,2026-01-15 12:27:01+00:00,350.58,CONFIRMADA
84,4637,869,RHYE9K,2025-10-27 00:27:36+00:00,2056.73,CANCELADA
3544,3819,679,31292C,2026-01-20 15:38:13+00:00,1825.27,CANCELADA
4312,1768,559,6FO6HW,2026-04-11 18:24:33+00:00,945.77,EMBARCADA
1592,3687,412,GUOE4T,2025-08-27 05:16:52+00:00,8414.86,CANCELADA
1990,2485,980,3RHC95,2026-04-17 02:59:25+00:00,327.03,NO_SHOW
730,3754,935,NC3UEG,2025-09-25 13:54:43+00:00,3120.61,PENDENTE
4593,802,321,9G6SS2,2025-11-24 20:24:24+00:00,2608.55,PENDENTE
4256,4926,224,1J3QKN,2025-08-09 17:24:16+00:00,2421.79,CANCELADA
3297,166,548,GS7AGN,2025-07-09 14:18:03+00:00,6673.52,CONFIRMADA
2428,2053,625,AQTXOF,2026-04-25 20:42:16+00:00,248.44,CONFIRMADA
3430,3415,782,HPRH19,2025-10-10 20:24:13+00:00,2912.39,CONFIRMADA
1116,3227,452,TGGYJ5,2026-04-04 20:36:14+00:00,8462.04,NO_SHOW
3976,1468,223,TRTA2E,2025-06-14 16:07:47+00:00,2425.85,NO_SHOW
3739,4636,415,9F9KFG,2025-12-26 06:58:33+00:00,2824.8,PENDENTE
3050,609,976,YS9NPS,2025-09-16 03:43:21+00:00,1106.48,NO_SHOW
3402,4806,785,UYOIUX,2025-07-30 16:04:35+00:00,2646.33,NO_SHOW
3590,4669,787,H371H0,2025-07-16 08:47:53+00:00,6217.86,NO_SHOW
1595,109,577,EWZN3B,2025-09-09 22:34:22+00:00,1286.07,NO_SHOW
1592,1843,81,AZPLXZ,2025-10-15 08:06:31+00:00,1082.69,PENDENTE
1991,1062,520,RWJI0Q,2025-07-01 02:48:46+00:00,1637.16,CANCELADA
685,4161,559,83H05P,2025-06-21 21:39:01+00:00,2269.11,NO_SHOW
515,4127,49,C2PPH3,2026-03-30 05:16:16+00:00,4490.92,PENDENTE
849,1113,12,UGK76U,2025-06-17 03:34:00+00:00,3194.97,NO_SHOW
